"","genes","sd","mean","cof","P3_m_1","P3_m_2","P3_m_3","P4_d_1","P4_d_2,","P4_d_3","P4_p_1","P4_p_2","P4_p_3","P5_d_1","P5_d_2","P5_d_3","P5_p_1","P5_p_2","P5_p_3","P6_d_1","P6_d_2","P6_d_3","P6_p_1","P6_p_2","P6_p_3"
"5910","lyc_Solyc04g077210.2.1",24.5142111462098,10.637869137933,2.30442871860456,71.1440610048249,70.2117047959321,66.023354746702,0,4.44576911032161,0,1.44261916690689,0.631612971241583,1.37444587724899,3.5354443731743,0,0,0.465857815295882,0.579897813373828,0,0,0,0,0,2.68727643377297,0.853207787797209
"30990","hab_Solyc02g014740.1.1",16.9809566230306,7.43714910164684,2.28326155505884,43.7109389656015,57.1790833076087,41.4012801133965,0.692153836048371,0,0,3.81294125554087,3.27036299108642,0.674944840146588,0,0,0.707272051448191,0,0,0,0,0.985200069341,2.43182512856501,0.566470356497994,0.747658219302447,0
"15604","pen_Solyc01g091170.2.1",31.6962602434444,13.8988605910416,2.28049342863932,31.3925270896798,2.33533288374415,16.7942998169147,4.22167779152794,1.08321362685276,1.44785221467506,1.18823315977047,3.29452147301273,5.24294223267906,16.990408617708,1.34786166242078,4.4255007504535,147.708592800117,19.1558592849961,4.26437640741086,1.17601719169126,15.3020834962219,3.54063142139728,6.28598028588038,3.82209462641572,0.85606557830432
"26494","pen_Solyc10g054910.1.1",14.1145975833589,6.2468420165609,2.25947727602841,60.542730815811,28.8024388995112,12.2727575585146,2.53300667491676,1.08321362685276,0.723926107337529,10.099981858049,4.11815184126592,4.58757445359418,0,0,1.10637518761338,0.934864511393144,1.00820312026295,0,0,0,0,2.51439211435215,0,0.85606557830432
"15489","pen_Solyc01g087780.2.1",16.7915150287214,7.45374061646684,2.25276353078688,20.180910271937,0,0,3.37734223322235,1.08321362685276,0,0,0.823630368253183,0.655367779084882,4.53077563138881,0,0,75.7240254228447,12.0984374431554,2.13218820370543,0,15.3020834962219,0,15.0863526861129,3.82209462641572,1.71213115660864
"34890","hab_Solyc04g077210.2.1",13.6361201670015,6.07699595028783,2.24389160015084,50.8139665475118,33.9197951824797,26.8341630364607,0.692153836048371,0.786169917487034,0.964569756579924,0,1.63518149554321,0.674944840146588,0,0,0,0,2.81744298972637,0,1.55309030182789,0,4.86365025713003,0.566470356497994,1.49531643860489,0
"11518","lyc_Solyc09g090180.1.1",43.8782979159595,19.595775651033,2.23917127330687,191.779642708658,69.3758511674091,64.6620484632648,0.678490302571568,6.35109872903087,0,16.5901204194292,7.579355654899,4.12333763174697,4.71392583089907,0.660473216001442,0,13.9757344588764,6.37887594711211,5.61469165848919,1.67463039760763,0,0.656700922419916,8.88978800272196,2.68727643377297,5.11924672678325
"28888","pen_Solyc01g100490.2.1",35.7701347699977,16.0865229459416,2.22360884886078,1.4948822423657,1.55688858916277,1.93780382502862,1.68867111661118,0,0,1.18823315977047,0.823630368253183,1.31073555816976,10.1942451706248,18.8700632738909,1.10637518761338,0.934864511393144,3.02460936078885,1.42145880247029,69.3850143097841,149.195314088163,12.98231521179,2.51439211435215,57.3314193962357,0.85606557830432
"25742","pen_Solyc09g075210.2.1",407.191952061061,184.789952759795,2.20353945644633,20.180910271937,6.22755435665106,11.6268229501717,5.91034890813911,4.33285450741106,0.723926107337529,7.12939895862283,0.823630368253183,2.62147111633953,45.3077563138881,141.525474554182,37.6167563788548,5.14175481266229,8.06562496210361,0.710729401235143,533.91180502783,1715.74611201388,402.451771565491,93.0325082310296,778.433272246667,59.068524902998
"24693","pen_Solyc08g076970.2.1",11.094937575844,5.0371270949628,2.20263204931619,2.24232336354856,1.55688858916277,0,3.37734223322235,2.16642725370553,2.17177832201259,0.594116579885236,0,3.93220667450929,7.92885735493042,1.34786166242078,1.10637518761338,52.3524126380161,2.0164062405259,6.39656461111628,2.35203438338251,8.60742196662482,0,2.51439211435215,2.54806308427714,2.56819673491296
"6247","lyc_Solyc05g005090.2.1",18.7117654771772,8.51808914596034,2.19670928027927,55.0593167776471,55.1663394825181,49.0070262037375,0,4.44576911032161,0.680352097930556,2.16392875036034,2.52645188496633,1.37444587724899,2.35696291544954,0.660473216001442,0,0.931715630591763,2.89948906686914,0.935781943081532,0,0,0,0,0.671819108443243,0
"16631","pen_Solyc02g021260.1.1",12.6300109575254,5.77665656723405,2.18638771589165,36.6246149379598,31.1377717832553,39.4020111089153,0,0,0.723926107337529,2.37646631954094,1.64726073650637,3.27683889542441,0,0,1.10637518761338,1.86972902278629,1.00820312026295,0,0,0.956380218513868,1.18021047379909,0,0,0
"17968","pen_Solyc02g092860.2.1",9.12315526924993,4.1839050662176,2.18053591677155,8.96929345419423,0.778444294581383,2.58373843337149,0.844335558305588,0,0,0,1.64726073650637,2.62147111633953,3.39808172354161,0,1.10637518761338,42.5363352683881,2.0164062405259,2.13218820370543,2.35203438338251,6.69466152959708,5.90105236899547,0,0,4.2803278915216
"35232","hab_Solyc05g005090.2.1",13.7513507452246,6.31289165769281,2.17829664928075,42.6181654914615,39.734617213762,34.5010667611637,0,0,0,3.81294125554087,2.45277224331482,1.34988968029318,0,0,0,1.25043538470863,2.11308224229478,0.634642477574019,0,0,0.810608376188338,1.13294071299599,1.49531643860489,0.664246533646351
"28566","pen_Solyc12g056390.1.1",10.7111133896663,4.91756702110393,2.17813267083075,16.4437046660227,0,0,0.844335558305588,0,0,1.78234973965571,0.823630368253183,0,4.53077563138881,0,0,47.2106578253538,11.0902343228925,0.710729401235143,0,11.4765626221664,1.18021047379909,3.77158817152823,2.54806308427714,0.85606557830432
"2773","lyc_Solyc02g081120.2.1",48.4903557993455,22.2671478225671,2.17766353309974,115.067785625195,143.766824105956,152.466303744961,2.71396121028627,9.52664809354631,4.08211258758334,5.04916708417412,1.89483891372475,0,8.24937020407338,3.30236608000721,3.26577402418077,0.931715630591763,1.73969344012148,0.935781943081532,4.46568106028702,2.42921655310551,1.97010276725975,3.55591520108878,1.34363821688649,0.853207787797209
"1321","lyc_Solyc01g099020.2.1",16.9838162114204,8.01438981568848,2.11916522679917,0,10.030243542276,0,0,5.0808789832247,0.680352097930556,5.04916708417412,9.47419456862375,0.687222938624494,6.48164801748622,0.660473216001442,1.63288701209038,2.79514689177529,0,0.935781943081532,78.1494185550228,22.6726878289848,10.5072147587187,8.88978800272196,2.01545732532973,2.55962336339163
"25179","pen_Solyc09g008670.2.1",10.2858293708506,4.85832311768967,2.11715629481268,5.23208784827997,2.33533288374415,3.22967304171437,1.68867111661118,4.33285450741106,0,8.3176321183933,3.29452147301273,2.62147111633953,10.1942451706248,4.04358498726234,1.10637518761338,48.1455223367469,2.0164062405259,3.55364700617571,0,1.91276043702774,0,0,0,0
"10797","lyc_Solyc09g008770.2.1",10.0978618543977,5.1245006131343,1.97050651696996,0.618644008737608,0.835853628523001,34.7133102276474,0,0.635109872903088,16.3284503503333,0,0,28.8633634222288,0,1.32094643200288,1.63288701209038,0.465857815295882,0.579897813373828,15.908293032386,0,0,0,0.592652533514797,0,5.11924672678325
"40558","hab_Solyc09g091550.2.1",14.7816961934858,7.56538390828082,1.95385936426918,61.7417012889122,37.7963432033345,11.5003555870546,0,0.786169917487034,0,3.81294125554087,2.45277224331482,0.674944840146588,2.42581763921307,0.820704323755082,2.82908820579276,2.50087076941727,4.93052523202114,1.90392743272206,3.88272575456973,2.955600208023,4.05304188094169,5.66470356497994,7.47658219302447,0.664246533646351
"29158","hab_Solyc01g006610.1.1",28.8155261291465,14.8117332724492,1.94545267586916,85.782717719993,96.9137005213706,63.6353009150354,0,1.57233983497407,0.964569756579924,4.76617656942609,8.99349822548766,0.674944840146588,1.61721175947538,3.28281729502033,0,8.12783000060611,5.63488597945274,1.26928495514804,5.43581605639762,1.970400138682,0,7.36411463447392,9.71955685093181,3.32123266823176
"22145","pen_Solyc06g054270.2.1",19.9013588964709,10.2429652196101,1.9429294613214,1.4948822423657,0,1.29186921668575,0.844335558305588,2.16642725370553,2.17177832201259,0.594116579885236,1.64726073650637,3.27683889542441,2.26538781569441,10.7828932993662,16.5956278142006,12.1532386481109,3.02460936078885,4.975105808646,16.4642406836776,92.7688811958452,20.0635780545846,2.51439211435215,14.0143469635243,5.99245904813024
"40484","hab_Solyc09g090180.1.1",21.633702171898,11.141392199805,1.94174137162828,84.1435575087829,45.5494392450442,49.8348742105699,0,0.786169917487034,0,9.53235313885218,9.81108897325927,3.37472420073294,0,0.820704323755082,0,1.87565307706295,4.93052523202114,3.17321238787009,5.43581605639762,0,4.05304188094169,5.66470356497994,2.99063287720979,1.99273960093905
"42497","hab_Solyc11g069890.1.1",9.43989750727315,4.8757568312758,1.93608865945086,22.4018562198708,30.0432471616249,27.600853408931,0,0,0,0,0.817590747771606,2.02483452043976,0,0.820704323755082,0,1.25043538470863,1.40872149486318,1.90392743272206,2.32963545274184,0,9.72730051426005,0.566470356497994,1.49531643860489,0
"25854","pen_Solyc09g084470.2.1",9.58069057089226,4.9860209472319,1.92151029293433,2.24232336354856,3.11377717832553,1.93780382502862,1.68867111661118,3.24964088055829,2.17177832201259,2.37646631954094,1.64726073650637,3.93220667450929,2.26538781569441,0,2.21275037522675,45.8083610582641,7.05742184184066,2.13218820370543,1.17601719169126,6.69466152959708,2.36042094759819,7.54317634305646,5.09612616855429,0
"19280","pen_Solyc03g118160.1.1",12.2963708285107,6.42631044711003,1.91344176875869,49.3311139980682,23.3533288374415,28.4211227670864,1.68867111661118,0,0.723926107337529,2.37646631954094,1.64726073650637,5.24294223267906,0,1.34786166242078,1.10637518761338,1.40229676708972,2.0164062405259,1.42145880247029,0,5.73828131108321,2.36042094759819,2.51439211435215,2.54806308427714,1.71213115660864
"25879","pen_Solyc09g090180.1.1",11.998155972068,6.31169368912022,1.90094078753375,42.6041439074226,27.2455503103484,31.6507958088008,1.68867111661118,0,0,10.099981858049,3.29452147301273,2.62147111633953,1.1326939078472,1.34786166242078,0,0.934864511393144,0,1.42145880247029,0,0,0,1.25719605717608,3.82209462641572,3.42426231321728
"31292","hab_Solyc02g067750.2.1",20.1278912245134,10.5998634495182,1.89888212431908,0.546386737070019,0,0,0,0,6.75198829605947,0,0,0,5.66024115816383,11.4898605325711,52.3381318071661,0.625217692354316,2.81744298972637,2.53856991029608,3.88272575456973,23.644801664184,77.8184041140804,2.26588142599197,2.99063287720979,29.2268474804394
"1409","lyc_Solyc01g100600.2.1",16.9353693899811,8.97042633022153,1.88791131731672,45.1610126378454,48.479510454334,53.7715981957676,3.39245151285784,3.17554936451544,0.680352097930556,2.88523833381378,3.7896778274495,2.74889175449798,4.71392583089907,0.660473216001442,0,5.59029378355058,1.73969344012148,0,4.46568106028702,0.809738851035171,0.656700922419916,0.592652533514797,3.35909554221621,1.70641557559442
"28919","pen_Solyc08g082190.2.1",148.597693614662,79.3740154255377,1.87212014937136,2.98976448473141,0,0,9.28769114136146,10.8321362685276,7.96318718071282,1.18823315977047,3.29452147301273,1.31073555816976,64.5635527472906,59.3059131465143,49.7868834426019,9.81607736962802,16.1312499242072,9.23948221605685,174.050544370306,641.731126622806,184.112833912659,55.3166265157473,275.190813101931,90.7429513002579
"18424","pen_Solyc03g034200.2.1",14.171181655315,7.57707674456858,1.87027030780349,26.9078803625827,0,1.29186921668575,1.68867111661118,1.08321362685276,0,0,0,2.62147111633953,4.53077563138881,0,2.21275037522675,58.8964642177681,19.1558592849961,3.55364700617571,0,17.2148439332496,2.36042094759819,17.6007448004651,0,0
"28998","pen_Solyc06g060590.2.1",21.2882883369363,11.4103179791076,1.86570509042038,0.747441121182852,1.55688858916277,0.645934608342873,0.844335558305588,4.33285450741106,0.723926107337529,1.18823315977047,0.823630368253183,1.31073555816976,9.06155126277762,12.130754961787,6.63825112568026,0.934864511393144,4.03281248105181,4.975105808646,21.1683094504426,91.8125009773314,44.8479980043656,3.77158817152823,22.9325677584943,5.13639346982592
"28950","pen_Solyc02g088270.2.1",14.1156808823107,7.64251621827091,1.84699390608612,1.4948822423657,0.778444294581383,0,0,1.08321362685276,0.723926107337529,1.78234973965571,1.64726073650637,0,5.66346953923601,4.04358498726234,1.10637518761338,0,3.02460936078885,2.13218820370543,28.2244126005901,46.8626307071795,43.6677875305665,1.25719605717608,15.2883785056629,1.71213115660864
"4425","lyc_Solyc03g112590.2.1",23.1166139199196,12.6874300478449,1.82200917228672,24.1271163407667,47.643656825811,102.778624399505,2.0354709077147,6.35109872903087,10.2052814689583,7.21309583453445,8.21096862614058,11.6827899566164,5.89240728862384,1.32094643200288,3.26577402418077,2.32928907647941,5.21908032036445,10.2936013738968,1.11642026507175,4.04869425517585,2.62680368967966,1.77795760054439,4.03091465065946,4.26603893898604
"3906","lyc_Solyc03g044840.1.1",15.5405407517549,8.53766581718371,1.82023296349648,0,17.552926198983,3.40326570859289,6.10641272314411,5.0808789832247,1.36070419586111,15.8688108359758,50.5290376993267,0,54.7993877842017,0.660473216001442,0,1.39757344588764,5.21908032036445,1.87156388616306,11.1642026507175,0,1.31340184483983,2.96326266757399,0,0
"12313","lyc_Solyc10g079460.1.1",8.88705471318212,4.89127735610785,1.81691898990039,34.644064489306,16.71707257046,22.461553676713,1.35698060514314,2.54043949161235,0,5.77047666762756,1.26322594248317,1.37444587724899,0.589240728862384,0.660473216001442,0,6.05615159884646,1.73969344012148,0.935781943081532,0.558210132535877,0.809738851035171,0,2.37061013405919,2.01545732532973,0.853207787797209
"21861","pen_Solyc06g009150.1.1",22.3415506708025,12.301723347256,1.81613177602356,0.747441121182852,0.778444294581383,0,0,0,0.723926107337529,0,0,0.655367779084882,1.1326939078472,14.8264782866286,5.53187593806688,2.33716127848286,4.03281248105181,0.710729401235143,54.0967908177978,80.3359383551649,33.0458932663746,7.54317634305646,48.4131986012657,3.42426231321728
"38676","hab_Solyc08g006860.2.1",18.4411769476234,10.1571180765496,1.81559147079326,19.1235357974507,19.3827401042741,86.6360120891445,0.692153836048371,3.93084958743517,4.82284878289962,2.85970594165565,6.54072598217285,16.1986761635181,1.61721175947538,2.46211297126525,5.65817641158553,0,4.22616448458955,3.17321238787009,2.32963545274184,11.822400832092,5.67425863331836,1.69941106949398,4.48594931581468,9.96369800469527
"8230","lyc_Solyc06g074320.2.1",18.1747932823224,10.0139450872881,1.81494836689227,43.3050806116326,57.6739003680871,56.4942107626419,1.35698060514314,4.44576911032161,0.680352097930556,4.32785750072067,1.89483891372475,10.9955670179919,2.35696291544954,1.32094643200288,0,8.38544067532587,6.95877376048594,3.74312777232613,0,0,0,1.77795760054439,2.01545732532973,2.55962336339163
"24843","pen_Solyc08g079890.1.1",70.1707494508043,38.8343553118836,1.80692453594901,1.4948822423657,3.89222147290691,0,2.53300667491676,2.16642725370553,2.89570442935012,0,0.823630368253183,0.655367779084882,15.8577147098608,31.0008182356779,15.4892526265873,6.07661932405544,4.03281248105181,2.84291760494057,127.009856702656,249.61523703212,159.328413962878,13.8291566289368,155.431848140906,20.5455738793037
"21172","pen_Solyc05g013930.1.1",9.9972540645145,5.54349791091285,1.80341983079565,25.412998120217,20.2395516591159,37.4642072838866,1.68867111661118,1.08321362685276,2.17177832201259,8.91174869827853,5.76541257777228,7.2090455699337,0,0,0,2.33716127848286,2.0164062405259,0,0,0,0,1.25719605717608,0,0.85606557830432
"29002","pen_Solyc01g105310.2.1",15.1893751140047,8.44086479749656,1.79950460982501,0,0,0,0.844335558305588,1.08321362685276,3.61963053668764,0,0,0,7.92885735493042,8.08716997452468,7.74462631329363,1.40229676708972,3.02460936078885,2.84291760494057,15.2882234919863,64.0774746404292,35.4063142139728,3.77158817152823,15.2883785056629,6.84852462643456
"26181","pen_Solyc10g007070.2.1",13.382533660664,7.47289506230022,1.79080979313856,0.747441121182852,0,0.645934608342873,0.844335558305588,0,0.723926107337529,0,0,0,4.53077563138881,6.7393083121039,1.10637518761338,2.33716127848286,0,1.42145880247029,14.1122063002951,55.4700526738044,22.4239990021828,8.80037240023253,26.75466238491,10.2727869396518
"32887","hab_Solyc03g044840.1.1",7.44876139366582,4.19703261026154,1.77476852942576,33.8759776983412,0.969137005213706,0,1.38430767209674,1.57233983497407,0.964569756579924,2.85970594165565,0,0.674944840146588,1.61721175947538,2.46211297126525,2.12181615434457,4.37652384648021,3.52180373715796,3.17321238787009,14.754357867365,2.955600208023,3.24243350475335,1.13294071299599,4.48594931581468,1.99273960093905
"27345","pen_Solyc11g012930.1.1",27.5917373101741,15.7356632661346,1.7534524502412,0,0.778444294581383,2.58373843337149,0,1.08321362685276,0,0.594116579885236,3.29452147301273,4.58757445359418,6.79616344708322,4.04358498726234,5.53187593806688,6.54405157975201,11.0902343228925,11.3716704197623,31.7524641756639,121.460287751261,30.6854723187764,17.6007448004651,50.9612616855429,19.6895083009993
"29157","hab_Solyc01g006580.2.1",19.6432538474254,11.2683342932611,1.74322604709845,51.9067400216518,76.5618234118828,34.5010667611637,0,7.0755292573833,1.92913951315985,2.85970594165565,8.17590747771606,0.674944840146588,2.42581763921307,5.74493026628557,1.41454410289638,8.12783000060611,6.33924672688433,1.26928495514804,3.10618060365578,0,0,18.1270514079358,3.73829109651224,2.6569861345854
"43579","hab_Solyc02g072540.2.1",13.3485839357947,7.67808753690684,1.73852979295054,0,0,0,0,1.57233983497407,0.964569756579924,0,0.817590747771606,1.34988968029318,2.42581763921307,9.84845188506098,12.0236248746192,0,2.81744298972637,1.26928495514804,20.1901739237626,42.363602981663,47.0152858189236,3.96529249548596,5.98126575441958,8.63520493740256
"35810","hab_Solyc05g041220.1.1",10.162202106118,5.87065726476044,1.73101607670375,32.2368174871311,35.8580691929071,13.8004267044655,0,1.57233983497407,0.964569756579924,11.4388237666226,7.35831672994445,6.74944840146587,0,0,0,4.37652384648021,1.40872149486318,3.80785486544411,0.776545150913945,0,1.62121675237668,0.566470356497994,0.747658219302447,0
"14743","pen_Solyc00g187050.2.1",20.6796045057339,11.9857365311447,1.72535116653019,11.2116168177428,4.67066576748829,10.9808883418288,11.8206978162782,9.74892264167488,5.79140885870023,1.78234973965571,8.23630368253183,5.89831001176394,12.4596329863192,5.39144664968312,8.85100150090701,100.96536723046,16.1312499242072,6.39656461111628,4.70406876676502,6.69466152959708,4.72084189519637,6.28598028588038,3.82209462641572,5.13639346982592
"21085","pen_Solyc05g012230.2.1",30.3571649682267,17.6326452170963,1.72164553840129,0,0,0.645934608342873,4.22167779152794,5.41606813426382,2.17177832201259,0.594116579885236,0,1.31073555816976,16.990408617708,22.9136482611533,7.74462631329363,2.80459353417943,4.03281248105181,3.55364700617571,74.0890830765491,109.983725129095,20.0635780545846,11.3147645145847,76.4418925283143,5.99245904813024
"22231","pen_Solyc06g061200.1.1",218.751181876449,127.433533416291,1.7165904139364,8.96929345419423,12.4551087133021,16.7942998169147,21.1083889576397,36.829263312994,32.5766748301888,25.5470129350651,13.1780858920509,22.282504488886,89.482818719929,93.0024547070338,7.74462631329363,15.8926966936835,38.3117185699922,4.26437640741086,206.979025737661,323.256513857687,48.3886294257628,442.533012125979,916.028678797633,300.479017984816
"15365","pen_Solyc01g080460.2.1",114.365592372293,66.8312972008964,1.71125800578892,3.73720560591426,2.33533288374415,1.29186921668575,4.22167779152794,7.58249538796935,4.34355664402517,8.91174869827853,4.9417822095191,3.93220667450929,40.7769806824993,95.6981780318754,18.8083781894274,7.94634834684173,18.1476561647331,7.10729401235143,226.971317996412,417.93815549056,155.78778254148,41.4874698868105,300.671443944703,30.8183608189555
"28993","pen_Solyc01g107460.2.1",29.9277587124757,17.4915902873647,1.71097986065306,1.4948822423657,0.778444294581383,0,3.37734223322235,3.24964088055829,2.17177832201259,1.18823315977047,0.823630368253183,0.655367779084882,7.92885735493042,29.6529565732572,6.63825112568026,2.80459353417943,3.02460936078885,0.710729401235143,55.272808009489,91.8125009773314,15.3427361593882,21.3723329719933,104.470586455363,14.5531148311734
"19391","pen_Solyc03g120020.2.1",40.6354135100024,23.7913891665314,1.70798826523196,1.4948822423657,0,0,3.37734223322235,1.08321362685276,0,0.594116579885236,0,0.655367779084882,13.5923268941664,51.2187431719896,11.0637518761338,2.33716127848286,8.06562496210361,0,83.4972206100792,106.158204255039,29.5052618449773,28.9155093150497,147.787658888074,10.2727869396518
"159","lyc_Solyc01g006580.2.1",17.9183172805148,10.5331320121748,1.70113858440242,0.618644008737608,41.79268142615,0.680653141718577,4.0709418154294,17.1479665683834,0,44.7211941741136,44.2129079869108,0,3.5354443731743,0.660473216001442,0,1.39757344588764,0.579897813373828,2.80734582924459,51.9135423258366,0.809738851035171,3.28350461209958,2.96326266757399,0,0
"27376","pen_Solyc11g013810.1.1",786.049758595525,465.731796640517,1.68777344442783,34.3822915744112,35.8084375507436,9.04308451680022,102.164602554976,101.82208092416,12.306743824738,77.2351553850806,50.2414524634442,6.55367779084882,473.466053480131,536.44894164347,95.1482661347503,130.413599339344,192.566795970224,18.4789644321137,2401.42710543354,2109.77476204159,330.458932663746,647.455969445679,2356.95835295636,58.2124593246937
"24577","pen_Solyc08g074680.2.1",24.8310588995245,14.7242555388754,1.68640505008657,107.631521450331,10.119775829558,12.2727575585146,5.91034890813911,1.08321362685276,3.61963053668764,13.6646813373604,8.23630368253183,19.6610333725465,10.1942451706248,2.69572332484156,3.31912556284013,60.2987609848578,17.1394530444702,4.26437640741086,0,15.3020834962219,2.36042094759819,3.77158817152823,5.09612616855429,2.56819673491296
"15849","pen_Solyc01g097280.2.1",10.2249369763632,6.06564566466026,1.68571287240464,11.9590579389256,4.67066576748829,8.39714990845735,0.844335558305588,0,3.61963053668764,1.18823315977047,3.29452147301273,6.55367779084882,5.66346953923601,1.34786166242078,3.31912556284013,48.1455223367469,10.0820312026295,2.13218820370543,0,8.60742196662482,1.18021047379909,1.25719605717608,2.54806308427714,2.56819673491296
"33258","hab_Solyc03g097870.2.1",44.7264523345087,26.764701532529,1.67109849067996,3.27832042242011,0.969137005213706,1.53338074494061,2.07646150814511,4.7170195049222,0.964569756579924,3.81294125554087,1.63518149554321,0,16.9807234744915,35.2902859214685,38.8999628296505,1.87565307706295,2.81744298972637,3.17321238787009,95.5150535624152,155.661610955878,131.318556942511,22.0923439034217,14.2055061667465,25.2413682785613
"2142","lyc_Solyc02g061990.2.1",12.8871647954937,7.71640869252367,1.67009878675554,22.2711843145539,33.43414514092,51.7296387706119,6.78490302571567,8.25642834774014,2.72140839172222,5.04916708417412,5.05290376993267,6.87222938624494,1.76772218658715,0.660473216001442,0,3.72686252236705,5.21908032036445,0.935781943081532,0.558210132535877,0.809738851035171,0,2.96326266757399,0.671819108443243,2.55962336339163
"23542","pen_Solyc07g052220.1.1",13.0864677427781,7.8758981594726,1.66158417463012,8.96929345419423,4.67066576748829,12.2727575585146,0,0,0,1.18823315977047,1.64726073650637,1.31073555816976,2.26538781569441,1.34786166242078,2.21275037522675,1.40229676708972,0,0.710729401235143,10.5841547252213,39.2115889590686,4.72084189519637,16.343548743289,49.6872301434043,6.84852462643456
"2028","lyc_Solyc02g021260.1.1",47.3888367146454,28.7801996203759,1.64657776317489,95.2711773455916,140.423409591864,169.482632287926,14.2482963540029,18.4181863141895,6.80352097930556,29.5736929215912,36.0019393607703,36.4228157470982,6.48164801748622,0,0,11.646445382397,16.817036587841,14.9725110893045,0.558210132535877,0,0.656700922419916,3.55591520108878,1.34363821688649,1.70641557559442
"13737","lyc_Solyc12g006380.1.1",12.3566503228263,7.50853798804833,1.64567993695909,0,0,0,0.678490302571568,3.17554936451544,2.04105629379167,1.44261916690689,0,2.06166881587348,2.94620364431192,11.888517888026,14.6959831088135,1.39757344588764,4.0592846936168,8.42203748773378,5.0238911928229,29.9603374883013,51.8793728711733,3.55591520108878,3.35909554221621,11.0917012413637
"26220","pen_Solyc10g007830.1.1",20.8037404987697,12.6458261584299,1.64510726607621,57.5529663310796,77.0659851635569,39.4020111089153,5.91034890813911,1.08321362685276,1.44785221467506,19.6058471362128,19.7671288380764,17.0395622562069,2.26538781569441,4.04358498726234,1.10637518761338,3.73945804557258,5.04101560131476,0.710729401235143,0,0,0,2.51439211435215,1.27403154213857,5.99245904813024
"24792","pen_Solyc08g078890.1.1",9.02270524453174,5.48485460979766,1.64502177111758,25.412998120217,26.467106015767,20.6699074669719,2.53300667491676,1.08321362685276,0.723926107337529,14.2587979172457,4.9417822095191,15.7288266980372,0,0,0,0.467432255696572,1.00820312026295,0.710729401235143,1.17601719169126,0,0,0,0,0
"26765","pen_Solyc10g081300.1.1",16.2939499430454,9.93289651877096,1.64040266726362,0,0.778444294581383,0,0.844335558305588,5.41606813426382,1.44785221467506,0,0,0.655367779084882,7.92885735493042,12.130754961787,4.4255007504535,1.86972902278629,2.0164062405259,0.710729401235143,43.5126360925765,55.4700526738044,31.8656827925755,1.25719605717608,33.1248200956029,5.13639346982592
"21828","pen_Solyc06g008300.2.1",16.8272201431016,10.2672859128852,1.63891609582858,0.747441121182852,0,0,2.53300667491676,1.08321362685276,2.17177832201259,0.594116579885236,0.823630368253183,2.62147111633953,1.1326939078472,12.130754961787,6.63825112568026,1.40229676708972,4.03281248105181,5.68583520988114,19.9922922587514,62.1647142034014,51.9292608471601,6.28598028588038,21.6585362163557,11.9849180962605
"30871","hab_Solyc01g111080.2.1",14.3940492665997,8.8427419129679,1.62778122535622,0.546386737070019,3.87654802085482,5.36683260729214,0,2.3585097524611,4.82284878289962,0,2.45277224331482,4.04966904087953,5.66024115816383,9.84845188506098,18.389073337653,5.00174153883453,1.40872149486318,6.34642477574019,9.31854181096734,11.822400832092,67.280495223632,3.39882213898796,4.48594931581468,19.2631494757442
"27461","pen_Solyc11g027790.1.1",29.7572787699553,18.3092468362965,1.62525957708779,19.4334691507542,97.3055368226728,25.191449725372,2.53300667491676,7.58249538796935,2.89570442935012,10.6940984379342,5.76541257777228,9.17514890718835,5.66346953923601,22.9136482611533,0,0.467432255696572,2.0164062405259,0,2.35203438338251,26.7786461183883,0,23.8867250863454,109.566712623917,10.2727869396518
"28963","pen_Solyc08g081620.2.1",45.6971250474667,28.1398626517794,1.62392850359478,1.4948822423657,0.778444294581383,1.29186921668575,2.53300667491676,4.33285450741106,2.89570442935012,1.18823315977047,0,0.655367779084882,13.5923268941664,29.6529565732572,17.702003001814,6.07661932405544,7.05742184184066,8.52875281482171,79.9691690350054,163.541017365871,116.84083690611,18.8579408576411,96.8263972025315,17.1213115660864
"34382","hab_Solyc04g017720.2.1",10.7291267768492,6.6200065542907,1.62071241000437,5.46386737070019,1.93827401042741,0,4.15292301629023,2.3585097524611,1.92913951315985,1.90647062777044,2.45277224331482,0.674944840146588,4.04302939868845,8.20704323755082,2.12181615434457,3.7513061541259,0.704360747431592,1.26928495514804,42.709983300267,32.511602288253,3.24243350475335,10.1964664169639,6.72892397372202,2.6569861345854
"9809","lyc_Solyc08g014000.2.1",8.4609882512813,5.22242063081198,1.62012768587845,3.71186405242565,22.568047970121,36.0746165110846,6.78490302571567,2.54043949161235,0.680352097930556,3.60654791726723,3.15806485620792,6.18500644762045,2.35696291544954,1.98141964800433,3.26577402418077,2.79514689177529,2.31959125349531,2.80734582924459,0.558210132535877,0.809738851035171,0,1.18530506702959,2.01545732532973,4.26603893898604
"27990","pen_Solyc12g005310.1.1",13.8578857984629,8.57096028109226,1.61684167747618,17.1911457872056,16.347330186209,62.6556570092587,0.844335558305588,2.16642725370553,0,5.34704921896712,4.9417822095191,7.2090455699337,0,1.34786166242078,2.21275037522675,2.33716127848286,5.04101560131476,4.26437640741086,0,1.91276043702774,7.08126284279456,5.0287842287043,22.9325677584943,11.1288525179562
