"","genes","logFC.groupP4d","logFC.groupP4p","logFC.groupP5d","logFC.groupP5p","logFC.groupP6d","logFC.groupP6p","logCPM","F","PValue","FDR"
"7316","Solyc04g009430.2.1",0.808586824662301,0.0724109784579348,1.34347327851983,0.832533681979065,0.948071390713465,1.38964723469991,4.51714179360734,8.17117709625924,8.65905168451529e-05,0.000390982122859575
"2090","Solyc01g102570.2.1",-0.707239687036524,-0.145897669108969,-1.17237916424042,-0.863911672419032,-1.69402506826387,-0.854866669581651,5.82919969878813,8.17011969597377,8.66715175794196e-05,0.000391247261875221
"1623","Solyc01g095450.2.1",0.816178133084378,0.542727477135396,0.0829425763952263,0.832787557052713,-1.06833477042305,-0.568602077207864,5.30632928044725,8.16763632395532,8.68620761711686e-05,0.00039200669688145
"11899","Solyc07g005970.2.1",-0.438217904833715,-0.254620545449398,0.102585164613557,-0.322803947303454,0.945652453457355,0.600675974706583,5.44358711821983,8.16700615902051,8.69105033473753e-05,0.00039212447039566
"15980","Solyc09g091400.2.1",-1.04071267043346,-0.319506444184587,-3.4612299820965,-1.90217103582303,-3.57618248322797,-6.54729571746396,2.36586875148009,8.63102324370865,8.70344543037674e-05,0.000392582845510957
"14666","Solyc08g082820.2.1",-0.27407586862095,0.0197705428975922,-0.946213384043517,-0.532886157987666,-1.46431390111529,-1.15544121308664,7.22389771644827,8.16472944785077,8.70857090509074e-05,0.000392713161513594
"3690","Solyc02g077860.1.1",1.78118489667841,0.462559126381863,2.68900107910053,2.27051254426419,2.8347905164749,2.95861856563002,2.38144613803857,8.16203258056581,8.72937437217124e-05,0.000393487301390752
"13402","Solyc08g006900.2.1",0.373076518230531,0.270808431587423,-0.250347353597236,0.0648245522260787,-1.19842437725833,-0.905645729169197,6.75346011328528,8.16192318260132,8.73021939759891e-05,0.000393487301390752
"18768","Solyc11g072260.1.1",-0.471877295340366,-0.49209581484781,-0.665922456835171,-0.465741604477577,-1.4266900666632,-1.38950965971262,4.97997588221373,8.1612860560958,8.735142532326e-05,0.000393608167481767
"658","Solyc01g028870.2.1",0.847775261553704,0.284192811634477,0.923436811735789,1.12192614079608,-0.55401961227027,-0.0145945192394686,4.47007022897893,8.16037498426136,8.74218769763159e-05,0.000393824566368421
"17790","Solyc11g010300.1.1",1.14668089168011,0.488797154590765,1.23406104257303,1.11673362416586,1.0847212812941,1.27887801339148,5.86397499569387,8.15753056530692,8.76422277900821e-05,0.000394694390224267
"8325","Solyc04g077680.2.1",-0.732827714313092,0.116875404364322,-0.990094226010523,-0.489156767118063,-1.39393282374555,-1.10369177995112,5.28815836068101,8.1573025739149,8.76599158242962e-05,0.000394694390224267
"6033","Solyc03g097490.2.1",-0.149626972396398,-0.00114980855468568,-0.930355914791753,-0.325962603018792,-0.961645386496886,-1.03727846110327,5.7000584398807,8.15586897991732,8.7771225666787e-05,0.000395094263703866
"2545","Solyc01g109110.2.1",-0.959012184927217,-0.503338341979031,-0.341303897608206,-1.99487082873508,1.28227100700219,0.09068459984295,3.12201912067267,8.15521514749749,8.78220426431971e-05,0.000395221698824844
"11501","Solyc06g075130.2.1",0.0395824940857838,-0.473706329614351,1.39273217260859,-0.228621169306276,2.29595309289137,1.9123635587344,2.6387879940324,8.15455104952484,8.7873690129549e-05,0.000395352805194691
"3981","Solyc02g081910.1.1",-0.0516922974738851,0.378208990083855,-1.20531962724568,-0.175177239712999,-1.74633154224485,-1.32349374942912,4.494708744424,8.15394234071291,8.79210588764543e-05,0.000395464598839789
"19398","Solyc12g020110.1.1",-1.447958403805,-0.404704280870384,-3.16794471561865,-1.17662692545382,-0.554902569554346,-1.43478197617022,3.12676833010415,8.15274339896172,8.80144395872026e-05,0.000395783241780097
"1172","Solyc01g081450.2.1",0.600412136380796,-0.626184874274947,0.829498925473282,-0.0339123911373908,2.40734767933807,1.99555489887518,3.92982485157484,8.14896762011475,8.83092228831095e-05,0.00039700715663784
"16799","Solyc10g055630.1.1",-0.271854231229123,-0.0319820550399953,-0.925044725681891,-0.509599127779469,-1.2674275192196,-0.92216899797762,8.85550246481215,8.14832072099879,8.8359835024704e-05,0.000397133018437113
"11643","Solyc06g082370.2.1",-0.0658685383595684,-0.091443316354538,-0.876980928749194,-0.205876359880041,-1.60926561786694,-1.11691771791526,5.25638377037395,8.14727305861291,8.84418688303775e-05,0.000397400004263416
"1311","Solyc01g088390.2.1",-0.821712656045504,-0.183708514582756,-2.58607867427786,-1.33500099326366,-2.47834704191085,-2.17480962217559,3.85010988104427,8.14492330201931,8.86261593261572e-05,0.000398126210736076
"16707","Solyc10g050170.1.1",0.101609852278376,0.0459661407275359,0.468324941474812,0.0662741928548019,1.16795844232752,0.851234586823194,6.25695362285495,8.14353440074371,8.87352860481582e-05,0.000398514481587125
"9241","Solyc05g013280.2.1",0.768171642757749,0.443945937601757,1.36252499388035,1.43362147852915,1.43359126512779,0.98004453660438,5.0369929998546,8.14250695945451,8.88161064010757e-05,0.00039877546111043
"5782","Solyc03g083090.2.1",0.88355124203106,0.323657404114094,1.35133101601868,0.670540183526321,1.34124136341624,1.14401400873155,6.3556335284185,8.13689282287047,8.92591360679364e-05,0.000400662175192475
"2891","Solyc02g021640.2.1",-0.564823179808326,-0.275087276331255,-1.05775381159289,-1.04687430224102,-1.31399707613881,-1.39596533340603,5.93291250198061,8.13610147374705,8.93217763971924e-05,0.000400840887690953
"16395","Solyc10g008730.2.1",0.638648472143872,-0.0525296327087844,0.722066422225317,0.556661792651787,2.65364266462277,2.52349411854527,2.33836660983469,8.13576429598722,8.93484806443748e-05,0.000400858283115795
"23380","Solyc04g058160.1.1",2.71843022465483,2.37058612418696,5.50548448963122,2.86388572750598,5.90057395983744,5.14675465297966,1.65901431060117,8.59663479770347,8.94711082050413e-05,0.000401305915729381
"17967","Solyc11g012920.1.1",-0.703759410067095,-0.32063219021021,-1.26077526838427,-0.392810085549833,-1.24981853698508,-1.62683155742671,4.31282797779208,8.13334432854447,8.95403945735536e-05,0.000401430835524992
"21764","Solyc06g072760.2.1",1.0097548933763,1.17363016314278,3.25660661358496,2.02491217445408,5.19949870118721,4.37689038302992,2.04819784278143,8.13329035361983,8.95446801111271e-05,0.000401430835524992
"11276","Solyc06g071920.2.1",0.324963548221433,0.0720188786769348,0.869658968657296,0.429793060310496,1.68989902022539,1.17496470509081,7.63104740248208,8.13219702975764,8.96315364673529e-05,0.000401717657061439
"13586","Solyc08g015780.2.1",-0.025951404306091,0.0429588798635591,0.0011799631844692,-0.280789001541384,0.86894906826572,0.782150899597877,5.87456680897497,8.13029371968334,8.97829581108814e-05,0.000402293632157968
"15124","Solyc09g011850.2.1",1.35580488515418,0.761473401314574,0.63786269929665,0.878892624086582,-0.930604998907881,0.104105408883865,5.53322244759026,8.1294411439907,8.98508763928916e-05,0.000402495252413055
"21182","Solyc06g035520.2.1",3.58218180608282,3.21553000739957,5.62678851467449,3.76352251880405,6.38892584598722,6.1335757041886,2.02182358942222,8.59073283354411,8.98967496642058e-05,0.00040256743752196
"7349","Solyc04g009940.2.1",1.50631786889495,0.678656744600728,1.52720482673196,1.59590258708461,0.36343934631052,0.477835134278294,5.40099371486002,8.12863352226139,8.99152649053958e-05,0.00040256743752196
"14359","Solyc08g078520.2.1",0.0838084792142784,0.254564993774707,-0.293611475766522,0.193195345406396,-1.04726454926657,-0.827079860540593,5.23567441930866,8.12837650510127,8.99357663666657e-05,0.00040256743752196
"15069","Solyc09g010940.2.1",0.0369650953382114,-0.234838948164787,1.29582497350929,0.049928160562197,2.24134443534827,1.79740609323847,6.64868830465245,8.1238863964667,9.02947472101516e-05,0.000404071032027424
"3382","Solyc02g069150.2.1",-0.0630385058906631,-0.0291420964598921,0.660412085897428,0.523938575275345,1.03249278529695,0.87230368739622,7.1664692854788,8.83560973049462,9.03176993569271e-05,0.000404071032027424
"10142","Solyc06g007120.2.1",-0.457555060378014,-0.114192902695458,-0.9435510874368,-0.369182031926237,-1.48751743750032,-0.851963309466574,5.47744254210805,8.12149965230171,9.04861976948254e-05,0.000404721760448582
"4665","Solyc02g091360.1.1",0.153580059301198,0.182618030879329,1.70593857705999,1.05118597834775,2.22189668234904,0.127388223018351,2.45316422102381,8.3011520689642,9.05286362052273e-05,0.000404808467472318
"14335","Solyc08g078220.2.1",0.0349532056726768,-0.377653889808289,0.799500624300562,0.381933892593811,1.05157097896459,0.847637103708736,5.43793176662494,8.11895707494593,9.06906324119952e-05,0.000405429609255253
"17278","Solyc10g083960.1.1",1.32040351490036,0.975230905467427,1.59437550117793,1.67579280262728,1.68566454036953,0.947240714076438,4.48910789360788,8.1183230391331,9.07416897219126e-05,0.000405554612246573
"5160","Solyc03g019660.2.1",2.1584293710295,1.18284570372226,2.89352506704569,2.12044353276992,2.10887364078591,2.4018259379818,4.721264774054,8.11701850089858,9.08468389507299e-05,0.000405921244777307
"1941","Solyc01g099670.2.1",0.0129867790421815,-0.0228429026653142,-0.757802456556108,-0.601562551137537,-1.40377515927719,-1.00274737806789,8.66096123429352,8.11439089464576,9.10590321566675e-05,0.000406765862292312
"15634","Solyc09g074340.2.1",-0.564878500785868,-0.329523306414243,-1.44657129889104,-0.868181791156267,-3.43787771697782,-1.56883325250557,3.77395109025264,8.11250962425937,9.12112848008492e-05,0.000407342360402572
"1070","Solyc01g080130.2.1",0.995683124321022,0.208689410330223,1.33799809932921,0.692998197362156,1.45343785445615,1.40446377886321,6.06427765726979,8.11090768699477,9.13411483652747e-05,0.000407818602922508
"5746","Solyc03g082590.2.1",-0.836778271822696,-0.338079811359183,-1.03890260142857,-0.869876713148161,-1.00538928853533,-1.16641122680907,5.92639380121728,10.9536579793131,9.15103217787767e-05,0.000408470068743091
"4618","Solyc02g090580.2.1",0.853940948830799,0.535253426254338,1.53797632470424,1.03163761084328,1.40024630763,1.04728865631162,6.36432006906149,8.10314347777092,9.19734126669661e-05,0.000410432814849282
"1618","Solyc01g095390.2.1",1.226875260116,0.605215919770073,1.88008526010358,1.22244720003114,1.80952320971654,1.46250243231406,4.66472634424224,8.10196284777293,9.20699700056721e-05,0.000410759317403354
"13945","Solyc08g067230.2.1",0.39109158649803,-0.101212055871118,-0.156821089446042,-0.257966144872508,-1.97362828408425,-1.33030840984758,3.80484718782999,8.10135997097588,9.21193184171327e-05,0.000410875090527013
"5005","Solyc03g006100.2.1",-0.630954517052382,0.471775891570525,2.40037439539526,2.19718199607056,2.36017262209453,2.56582479257667,2.48483647326468,8.09940545218595,9.22795026007253e-05,0.000411485034451177
"12797","Solyc07g054900.2.1",1.11518940773881,1.57691553403189,-0.18444795265251,1.02127864781176,-3.13420045006465,-1.08096636130969,2.7556532463671,8.09682923356853,9.24911001764643e-05,0.000412323868773474
"9383","Solyc05g015980.2.1",0.320316688991857,0.107353341096258,-0.123609529119649,0.20346910384669,-1.16560844221774,-0.505202604156115,6.6101649857644,8.09613548909463,9.25481706921958e-05,0.00041247357293273
"6263","Solyc03g112820.2.1",-0.348038474522594,0.158740772159897,-1.59333017869711,-0.920387974507649,-1.69716565109789,-0.814746836181757,4.50029386401361,8.09394623229411,9.27285191872197e-05,0.000413172493511184
"11463","Solyc06g074540.2.1",-0.103250584605737,-0.445153223836496,1.04133442855841,0.536585242207894,1.68190846405743,2.38248332157419,2.21487067831141,8.09197645536911,9.28911128206596e-05,0.000413791968830741
"4946","Solyc03g005220.2.1",-0.332160718172969,-0.1315004905896,-1.54157173977776,-0.976564424519242,-1.94576072747217,-1.7456313605262,5.79556099625669,8.08656168089551,9.33396656571582e-05,0.000415654070334463
"19317","Solyc12g015780.1.1",-0.663236939599149,-0.237015210779335,-1.35986427827539,-0.761043551592545,-1.64324376400309,-1.90391640511351,4.70602226085673,8.08635934566161,9.33564722892439e-05,0.000415654070334463
"6391","Solyc03g114460.2.1",0.754532032435375,0.219229997181852,1.11906372983095,0.382082219918867,1.0999303045444,1.28081580388476,5.73343560302778,8.08361160750845,9.35850335549284e-05,0.000416566080918769
"19116","Solyc12g009820.1.1",0.643809765341111,0.307273995448672,1.16475128274332,0.797789460104143,1.23577301020701,1.46599730025801,5.58521879659635,8.07913755963084,9.39584910932126e-05,0.000418122428686471
"15083","Solyc09g011210.2.1",2.51742174186905,2.19950491618658,3.5447223640796,3.18033590959004,1.35250496669376,1.72688881539262,2.64016348800689,8.07786373555041,9.40651149261785e-05,0.00041849085839972
"4512","Solyc02g089080.2.1",0.956390845466946,0.761814417068465,1.40133153604633,1.31154600246648,1.8652137566342,1.925322898947,4.83484623871403,8.0747316453997,9.4327840741451e-05,0.000419553415253262
"13201","Solyc07g065860.2.1",1.41107259036876,0.0966289531640013,2.07700406572864,0.915610748714023,2.43399404522116,2.11209312659732,3.80429248041672,8.07267834627759,9.45005070882258e-05,0.000420214966945871
"3356","Solyc02g068750.1.1",-0.305392287599669,-0.229616373262111,-0.990828383474309,-0.727329939968761,-1.72681479806432,-0.597815034338619,5.39139026680689,8.07105754164205,9.46370460198942e-05,0.000420664268529884
"8912","Solyc05g007500.2.1",1.38550404862353,0.499011897084692,1.56905947152549,1.49104291316895,1.52714178083122,1.29555111286824,5.14177817971969,8.07091030050258,9.4649460419224e-05,0.000420664268529884
"15286","Solyc09g031920.1.1",1.19893887421647,0.485688220922872,1.25657444177255,-0.0193327094174617,1.94358933984242,1.78756048082546,3.0491988711524,8.06729681328313,9.49546797283424e-05,0.000421914012153262
"4330","Solyc02g086590.2.1",0.693216875429949,0.442617801579341,1.25779960584168,1.30939500702491,2.07314448033734,1.73345310708706,4.10439209648484,8.06621963765435,9.50458715033163e-05,0.000422212371261886
"12207","Solyc07g019460.2.1",0.0455272679366391,-0.0429451691794276,0.733486168360822,0.191004044384943,1.35401637415067,0.845185463169597,7.53349691294199,8.0650024233148,9.51490329764461e-05,0.000422429358903621
"2002","Solyc01g100380.2.1",-0.155173368441995,0.00482850900431448,-0.75881784595565,-0.320407200845698,-1.1930816234078,-0.95449365936188,8.90283872035393,8.11543536455757,9.51667119080398e-05,0.000422429358903621
"1634","Solyc01g095580.2.1",0.473180535670426,0.203518452548694,1.20055288340303,0.732871228044362,1.76732468197554,1.46996953843941,7.31063213400813,8.06479190138332,9.51668874614308e-05,0.000422429358903621
"14361","Solyc08g078540.2.1",-0.559138228277657,-0.334106760579424,-1.10875350356208,-0.802191922470345,-1.40126788188343,-1.24474098233961,4.76056119444293,8.06342008241114,9.52833211902568e-05,0.000422817134728998
"9840","Solyc05g053500.2.1",0.637366826855048,0.319256471953829,1.65802843376737,1.37272056750564,2.01854372279869,1.64693993375186,3.67875704882205,8.06319541924133,9.53024042857274e-05,0.000422817134728998
"3088","Solyc02g062760.2.1",-0.0263445308041575,0.693512119981281,-1.00941756238886,0.614986950757766,-2.18360007629522,-1.11584874873508,3.34034276077142,8.0612272096019,9.54697630669688e-05,0.000423452649521589
"4126","Solyc02g083820.1.1",0.576253348531874,-0.248257706780757,0.821640549893411,0.275557967917297,1.36580840534371,0.657465018491111,4.63408268835136,8.06047416428684,9.55338794869602e-05,0.000423560703680764
"15116","Solyc09g011740.2.1",0.468685250627948,0.145608189933016,0.666749843085817,0.233761083693559,1.30441176797968,0.986571754975134,5.51277340380673,8.06037453130667,9.55423660181952e-05,0.000423560703680764
"8309","Solyc04g077480.2.1",-0.281048188621926,-0.085776253603366,-1.29840140508516,-0.470384432117391,-1.50306012070846,-1.19713155841415,4.19905677948875,8.05921837106212,9.56409051448877e-05,0.000423890533655787
"10443","Solyc06g036580.2.1",-0.560421794685043,-0.152146533838494,-0.969310972364381,-0.777900614251285,-1.36093746548223,-1.29574142916359,5.60601040971344,8.05767224615179,9.57728530375021e-05,0.000424368230971117
"6890","Solyc03g120870.2.1",-2.52522815959231,-1.37209095017407,-6.64957023454308,-1.85245070436632,-3.14441471227149,-2.77666456962488,2.16783447689487,8.51149802447879,9.58305367447519e-05,0.000424516706669486
"11401","Solyc06g073760.2.1",-0.962298749131989,-0.0365886085481772,-1.8789309786753,-0.613531691985091,-2.13966140939711,-1.71046399886757,3.20745131402981,8.05662692710917,9.58621734443864e-05,0.000424549751748657
"11616","Solyc06g082010.2.1",0.650236505382998,0.220416993271059,1.23848045434791,0.482204735653531,2.52106336214649,1.66784194786045,4.92530240862034,8.0529799315836,9.61745096904904e-05,0.000425825615271057
"5171","Solyc03g019800.2.1",-0.857948530030518,-0.224117810053691,-1.25939334378026,-0.897994157776621,-1.22234327155156,-1.26517099497944,5.02667123133136,8.0512362078228,9.63242354729771e-05,0.000426381037283962
"15919","Solyc09g090520.2.1",-0.833212540896151,-0.477360788892416,-1.06340483926653,-1.24082383745438,-0.420487770996543,-0.181114732817319,7.08124893377767,8.43916441428642,9.6831300574437e-05,0.000428517549921148
"1219","Solyc01g087140.2.1",-1.28284044831075,-0.72295939550578,-3.43771310508963,-1.84788116262453,-3.54461161604898,-3.1199842730056,3.41818330967314,8.04485446507937,9.68743656768e-05,0.000428600116221872
"10858","Solyc06g062880.1.1",-0.263526996204105,-0.341574407881471,-1.41522209118868,-0.55416794374946,-1.92359782738421,-1.17889942783277,4.03736194954151,8.04174690755772,9.7143481050652e-05,0.000429682500566612
"18818","Solyc11g072910.1.1",-0.172240052659519,0.399910087766142,0.476696654141338,0.268420672412798,1.71074643738512,1.57086346016721,3.48779506691512,8.03730211354032,9.75298110264063e-05,0.000431282669761696
"11564","Solyc06g076270.2.1",-0.997960621704915,-0.392506379720199,-3.82881292469514,-2.1282962459454,-2.17570251872702,-3.08139688460996,2.07039283498595,8.03671358163635,9.75810894312243e-05,0.000431400788119914
"11722","Solyc06g083440.2.1",-0.0788176768930832,0.201402455786869,-0.805153409890061,-0.129067427503715,-1.7620246698233,-1.06665984367845,4.77247777841162,8.03260625109425,9.79397732404941e-05,0.00043287752783868
"988","Solyc01g074030.2.1",0.783234420733025,0.6726623997815,0.444384294205607,1.02115317525959,-0.237527238744002,-0.343064049880432,7.1383973252906,8.03009454809737,9.81598185806432e-05,0.000433740919546073
"1346","Solyc01g088800.2.1",-0.831382228668274,-0.108926857847452,-1.14153520409973,-1.06349951081198,-0.933092441305495,-0.882541969725523,5.44908202650725,8.02911843550548,9.82454784339113e-05,0.000434010214163392
"3310","Solyc02g068150.2.1",-0.405396931939655,-0.0661783973385544,-1.07656041527197,-0.761604852210925,-1.80292970406772,-0.417192820116337,4.60497905651725,8.02717593407075,9.84161860022789e-05,0.000434654986468817
"17321","Solyc10g084670.1.1",-0.323032107718336,-0.196742948378406,-0.646036845930414,-0.441867493637882,-1.59050941295914,-0.807450803487085,6.10978847444115,8.02684452569388,9.84453423575041e-05,0.000434674430927275
"21799","Solyc07g054220.1.1",2.94604935876541,0.695757763232716,3.14529233062144,1.95377960013264,3.36362888176968,3.42617355398429,2.71684089990619,8.02526523590838,9.85844124134408e-05,0.000434999384688304
"9200","Solyc05g012650.2.1",-0.18339032533194,0.00103006073437137,0.806719213710932,-0.261659250356773,0.947380560422189,1.01003985928244,5.17572670928496,8.02524287358665,9.85863831367618e-05,0.000434999384688304
"8466","Solyc04g079660.2.1",2.07561937473716,0.251362702253198,2.33169044611273,1.92346932865445,2.4082484809899,1.49216867342271,3.13547776833833,8.0251649048726,9.85932546161417e-05,0.000434999384688304
"8495","Solyc04g079990.2.1",0.506300845847402,0.178509504848572,-0.522044832632745,0.692848237219902,-2.17903805990282,-1.50253343682376,4.98823155230342,8.02120180909748,9.89432119613307e-05,0.000436433760874395
"1501","Solyc01g091950.2.1",0.316186696305522,-0.0885931901431407,1.37517034061268,0.657597374523704,2.07932862621919,1.73330059748143,7.09829117603466,8.0158490032277,9.94180255664785e-05,0.000438418013296676
"1171","Solyc01g081440.2.1",0.453000108218224,-0.298078141066734,1.16302182024021,0.121668499791808,1.0607127669523,1.2083778800526,5.82220650433687,8.01484620317654,9.95072520271454e-05,0.000438701316996403
"3465","Solyc02g070390.2.1",1.68361365916458,1.21530261466904,0.985127080659772,1.24806113163384,0.394648011770705,0.454196337880467,5.35598521533478,8.012886745154,9.96818499777712e-05,0.000439360764460256
"3041","Solyc02g061980.2.1",-0.497646141441687,0.102674792837803,-1.14886003251454,-0.692861331286089,-1.03197808927175,-0.65609882070322,5.06560996361774,8.55522408801566,0.000100125614873281,0.000441205971687532
"8397","Solyc04g078690.2.1",0.225436491630981,0.259911923324379,-0.362270657005708,0.200207564608093,-1.21458329638843,-0.773592424530371,6.44270039321255,8.00680212729443,0.000100226141289467,0.000441538143763934
"19770","Solyc12g057150.1.1",-0.435393186185243,-0.291694313336729,-1.52861796183893,-1.26083396286695,-2.6221404272687,-1.09592241667861,3.44443351375216,8.00648213514524,0.000100254854786781,0.000441553862567313
"1165","Solyc01g081380.2.1",-0.214569594551519,-0.17074526964722,-0.738822738745872,-0.482640792067733,-2.3296017205158,-0.836233107481585,4.14083824940329,8.00466257676073,0.000100418296785939,0.000442162811324245
"5699","Solyc03g079930.2.1",-0.130925510845791,0.281311179843451,-0.975372878069865,-0.299897965687006,-1.1862425290509,-1.30505248283164,5.33183701859256,8.00313460027349,0.000100555770536598,0.00044265713979009
"235","Solyc01g005930.2.1",0.664809491927382,-1.17010245469995,1.78806555506543,1.20641174970913,2.72014181527924,1.78765443881571,2.34392162621552,7.99999104810352,0.000100839241476319,0.000443793754467209
"4909","Solyc02g094470.2.1",0.480023728067639,0.342429371396277,-0.0534050891588314,0.0571340417813002,-0.862469555656528,-0.636207988337163,8.40584420735246,7.99763044087298,0.000101052679534565,0.000444621661896004
"14011","Solyc08g068270.2.1",1.44415054304397,0.898089144197281,1.70509199009348,1.86445562560667,1.8664375395564,1.54998206714262,4.4932719913478,7.99681772943411,0.000101126275412118,0.000444834017093386
"1467","Solyc01g091570.2.1",2.39720954999677,0.604153825271439,2.57585082207342,2.31738123127811,3.39875409767714,3.58073095610261,2.3667479678303,7.996215501984,0.00010118084818427,0.000444962608093108
"16631","Solyc10g047000.1.1",-0.564056529477913,-0.202233199961929,-1.11693687732033,-0.0981189924165847,-1.13009445034545,-0.916850093370812,5.12817620723341,8.97227979981037,0.000101216074234388,0.000445006075001465
"7039","Solyc03g123800.1.1",-0.907940986063143,-0.848944083806297,-1.22344567699136,-1.71832423286024,-0.0784558050148662,-0.0126805845496514,4.96440710455675,7.99255222090837,0.000101513496617642,0.000446202002654766
"17623","Solyc11g007020.1.1",-0.447333078979245,-0.212545904741068,-1.27077749079742,-0.843439615303412,-2.36031080934665,-1.46119559671142,5.10019287581674,7.98946781793299,0.000101794498713285,0.000447325174525846
"16609","Solyc10g045240.1.1",0.867889306873022,0.641644099774649,0.128839808896654,1.34357576016991,-1.45164094858624,-0.159982798569358,4.52834707083181,7.98680682686323,0.000102037603754698,0.000448281291451713
"12231","Solyc07g021540.2.1",0.160125414931061,0.425935846657434,1.10419410898433,0.473959322419157,1.74164632614585,1.2396171274974,4.15346680510098,7.98515371056857,0.000102188947411621,0.000448833896085059
"9238","Solyc05g013240.2.1",0.562504002455784,0.390244923914427,2.02196082933388,1.90527255465504,2.28296427778903,2.0287442765523,3.94176181870467,7.98168185768802,0.00010250759009176,0.000450120850715504
"17959","Solyc11g012830.1.1",-0.0067499069774641,-0.0223191480747237,0.16322332467129,-0.116920172831953,1.17145118229701,0.777840930467465,4.54699365719334,8.5517207485025,0.000102617199953404,0.000450489507795444
"6241","Solyc03g112550.2.1",0.0697038871661967,0.109225381445959,-2.01256074572847,-0.302719037770996,-2.00267235978846,-1.14093914195693,3.68625310783312,7.98007047496338,0.000102655846748299,0.000450546530592386
"1968","Solyc01g100000.2.1",2.49153565142049,1.22414320951973,4.34999101282346,2.63309959805925,4.94814849414415,4.21237279358736,3.1659507843676,7.97964464283872,0.000102695064615889,0.00045060603064843
"4794","Solyc02g093050.2.1",-5.12384742718977e-05,-0.0909667769277421,-0.182616943464357,0.35352273400161,-1.05430073013474,-0.943030130625041,5.42952462815598,7.97851945651664,0.00010279876909021,0.00045094838501726
"8556","Solyc04g080790.2.1",-0.172746111473401,-0.106501089824908,0.8258357071915,0.183053596390631,1.40072595897297,0.825358270962074,4.52044167770639,7.97756116940517,0.000102887180561279,0.00045122349916485
"2250","Solyc01g104660.2.1",0.100398773242463,-0.178080982540315,0.924493068158774,0.119815188717589,1.60356129876209,0.915147940383674,5.49082340682989,7.97453116831556,0.000103167270900618,0.00045233889563417
"8700","Solyc04g082630.2.1",1.74880548562521,0.738012893742514,2.1263298256443,1.46820661313548,1.54614138748567,1.90291376412113,10.184576291917,7.970843655663,0.000103509256479878,0.000453725048374101
"3429","Solyc02g069770.2.1",-0.235643419725694,0.0581159077016746,-1.64863127036388,-0.591227532081253,-1.9684928190983,-2.05295925466955,4.08712742613208,7.96566993016736,0.000103991148882579,0.000455723627246839
"6888","Solyc03g120850.2.1",1.41042539120711,0.800381319848654,1.30191180927417,1.45828919579526,0.25705683268313,0.722056337135995,8.22802582313109,7.96523277566329,0.000104031977712687,0.000455788804549596
"11920","Solyc07g006230.1.1",2.37736795102316,1.01995851791603,2.43148113312289,1.35769490578134,1.6786635777273,2.42872941053289,4.881326051437,7.96492369000321,0.000104060855808857,0.000455801603393248
"4340","Solyc02g086730.1.1",1.76628141011667,0.785439103724909,1.88816481593462,1.15174618881735,1.48867101213092,1.78505732230146,8.00763559720692,7.96413840430568,0.000104134264708232,0.000455950514849254
"2012","Solyc01g100520.2.1",1.27380300094022,0.598745028437086,1.39524789215883,1.16386066307649,1.14580302339317,1.25271646807522,8.51923631661051,13.4506167551351,0.000104146783317788,0.000455950514849254
"3397","Solyc02g069370.2.1",-0.0366447535297904,0.252020399282743,0.901728625456613,0.45218156242629,1.36260758283695,1.21440785608759,4.59402412165679,7.95857786905211,0.000104655675077908,0.000458064220929229
"4096","Solyc02g083470.2.1",-0.480682066921764,0.0175466177465417,-1.4032743576605,-0.584256214325239,-1.2732445377429,-1.13932262135579,4.60253643561172,7.95652123866665,0.000104849241257143,0.000458797078613366
"18917","Solyc12g006050.1.1",1.72028135382977,0.908471951015239,2.72316965969898,2.2751400847975,3.08019372370969,3.03014191471133,6.60645141312395,7.95274192745555,0.000105205955455746,0.000460243292925486
"20281","Solyc02g061770.2.1",0.27999380089394,0.281198218505201,2.17250679107923,0.601348420796191,3.53410651941408,2.71505877061195,1.93112619660494,7.94901238527067,0.000105559262100145,0.0004616738835563
"18973","Solyc12g006930.1.1",0.0561948352011849,-0.130033880473415,0.5385817142674,-0.212657318132638,1.07750410356996,0.80307478929995,7.02011463552842,7.94435310195035,0.000106002452947396,0.000463496781313813
"14600","Solyc08g081960.1.1",-0.609691766809274,-0.465811080341836,-1.48903066915506,-1.16856843165501,-2.3669186207167,-1.08395823841368,4.1149546618627,7.94395459231754,0.000106040452692455,0.000463547510400675
"16721","Solyc10g050890.1.1",-2.15502067340037,-0.770241890111107,-1.58568133502477,-1.34692910389516,-0.45794325790496,-0.697671601973892,3.70833828768803,7.94030462158283,0.000106389182108352,0.000464956206526296
"1771","Solyc01g097340.2.1",0.57342209141632,0.162964516985755,1.3773440018331,0.879798763579644,1.74587449138183,1.33142373216446,6.98713634308353,7.93862823862791,0.000106549765295177,0.000465542144459644
"17995","Solyc11g013310.1.1",-0.0783304909429701,0.752358017092601,0.344212455093148,1.00085177803735,0.426876594544681,1.48491100889847,5.35715941375344,7.93801117156332,0.0001066089411928,0.000465684827697902
"9334","Solyc05g014730.1.1",-1.17041647166562,-0.563725349651632,-2.29637729844235,-1.7423297635132,-2.39424837532535,-2.58971495405885,2.79714285996719,7.93471136797458,0.000106925993096964,0.00046695360327846
"6449","Solyc03g115250.2.1",-0.640777289107457,-0.215698313162436,-1.07579610984823,-0.792791801627766,-1.0964213047676,-1.06765720285022,6.26069805807532,7.93382136686192,0.000107011681129771,0.000467156426318794
