,genes,bcv
4787,Solyc02g092980.2.1,0.101545442
18586,Solyc11g068820.1.1,0.116229521
4679,Solyc02g091580.2.1,0.02717212
1110,Solyc01g080640.2.1,0.044575809
10172,Solyc06g007520.2.1,0.13561013
15782,Solyc09g082500.2.1,0.027361097
2603,Solyc01g109850.2.1,0.040788937
2459,Solyc01g107880.2.1,0.093139865
19852,Solyc12g088650.1.1,0.120103643
6117,Solyc03g098780.1.1,0.189209235
8638,Solyc04g081880.2.1,0.031141058
13372,Solyc08g006530.2.1,0.046132675
5207,Solyc03g025320.2.1,0.174439166
7089,Solyc04g005340.2.1,0.039077354
17251,Solyc10g083570.1.1,0.126851245
2570,Solyc01g109410.2.1,0.030532307
13052,Solyc07g063850.2.1,0.116351245
9860,Solyc05g053810.2.1,0.116448871
19195,Solyc12g011010.1.1,0.249540481
19049,Solyc12g008940.1.1,0.040816888
17599,Solyc11g006710.1.1,0.311242936
11751,Solyc06g083780.2.1,0.084837385
11495,Solyc06g075010.2.1,0.036897805
10171,Solyc06g007510.2.1,0.059974857
3707,Solyc02g078120.1.1,0.041470319
4355,Solyc02g086910.2.1,0.154374252
17809,Solyc11g010560.1.1,0.076012949
19674,Solyc12g055720.1.1,0.065095002
10756,Solyc06g060400.2.1,0.030612284
17264,Solyc10g083760.1.1,0.055735876
953,Solyc01g068530.2.1,0.056853184
570,Solyc01g011000.2.1,0.152823856
19572,Solyc12g042650.1.1,0.129563168
15784,Solyc09g082520.2.1,0.128044738
1862,Solyc01g098640.2.1,0.128542682
11664,Solyc06g082660.2.1,0.02209781
7851,Solyc04g054810.2.1,0.196513121
16384,Solyc10g008520.2.1,0.230619572
15813,Solyc09g082970.2.1,0.055316057
8377,Solyc04g078470.2.1,0.096240257
18902,Solyc12g005860.1.1,0.055209887
835,Solyc01g066640.2.1,0.241454013
11402,Solyc06g073780.2.1,0.037325044
2580,Solyc01g109540.2.1,0.053416025
13937,Solyc08g067090.2.1,0.051098825
9189,Solyc05g012510.2.1,0.033430877
17152,Solyc10g081190.1.1,0.076620963
18972,Solyc12g006920.1.1,0.034949808
11703,Solyc06g083180.2.1,0.105122358
19104,Solyc12g009600.1.1,0.271322257
7350,Solyc04g009950.2.1,0.043447401
5634,Solyc03g071620.1.1,0.216505494
6576,Solyc03g117040.2.1,0.083422295
4304,Solyc02g086240.2.1,0.061677992
9429,Solyc05g018510.2.1,0.079493902
10568,Solyc06g051310.2.1,0.039116015
4434,Solyc02g087980.2.1,0.029756425
11862,Solyc07g005560.2.1,0.069837826
2748,Solyc01g111760.2.1,0.024907998
15541,Solyc09g065640.2.1,0.044903943
7116,Solyc04g005680.2.1,0.063368305
8067,Solyc04g072450.2.1,0.074120155
708,Solyc01g056780.2.1,0.388479475
15459,Solyc09g064370.2.1,0.02700652
4463,Solyc02g088350.2.1,0.216152566
12028,Solyc07g007760.2.1,0.139258316
1541,Solyc01g094480.2.1,0.057632917
17701,Solyc11g008150.1.1,0.138936176
17862,Solyc11g011260.1.1,0.024184218
11695,Solyc06g083070.2.1,0.111844311
16345,Solyc10g007980.2.1,0.066085511
12966,Solyc07g062650.2.1,0.043292421
18477,Solyc11g066430.1.1,0.226079934
1620,Solyc01g095410.2.1,0.139700026
17689,Solyc11g007990.1.1,0.06769877
1569,Solyc01g094800.2.1,0.090801662
12970,Solyc07g062700.2.1,0.041983023
6694,Solyc03g118430.2.1,0.075391447
921,Solyc01g068100.2.1,0.046666431
13151,Solyc07g065170.2.1,0.062456342
3186,Solyc02g065300.1.1,0.031486859
11512,Solyc06g075340.2.1,0.043611961
7415,Solyc04g012120.2.1,0.111764487
14182,Solyc08g076030.2.1,0.04543408
14415,Solyc08g079260.2.1,0.022617268
2726,Solyc01g111530.2.1,0.0529457
18608,Solyc11g069160.1.1,0.08774197
12905,Solyc07g056650.2.1,0.041584021
2625,Solyc01g110130.2.1,0.156755392
1001,Solyc01g079240.2.1,0.072143405
4081,Solyc02g083290.2.1,0.187277631
2624,Solyc01g110120.2.1,0.062921638
18476,Solyc11g066410.1.1,0.306700628
16090,Solyc09g098040.2.1,0.051570816
14930,Solyc09g009080.2.1,0.072519033
4635,Solyc02g090890.2.1,0.104969134
17301,Solyc10g084320.1.1,0.231127986
15510,Solyc09g065180.2.1,0.318842885
16075,Solyc09g097830.2.1,0.059567926
14575,Solyc08g081580.2.1,0.042843841
10878,Solyc06g063140.2.1,0.059362871
17963,Solyc11g012870.1.1,0.088885974
2252,Solyc01g104680.2.1,0.08242056
6607,Solyc03g117420.2.1,0.276740317
8082,Solyc04g072660.2.1,0.137725158
11668,Solyc06g082750.2.1,0.326290229
18633,Solyc11g069430.1.1,0.133468763
10965,Solyc06g065520.2.1,0.033428512
4754,Solyc02g092560.2.1,0.115599066
4885,Solyc02g094130.2.1,0.058442105
3486,Solyc02g070650.2.1,0.072407195
1561,Solyc01g094690.2.1,0.084994715
9930,Solyc05g054760.2.1,0.054401097
8344,Solyc04g077970.2.1,0.025433803
15024,Solyc09g010330.2.1,0.072329009
2706,Solyc01g111300.2.1,0.53176976
11713,Solyc06g083300.2.1,0.029972238
3710,Solyc02g078150.2.1,0.318705512
1783,Solyc01g097500.2.1,0.047644281
17303,Solyc10g084350.1.1,0.024472276
17479,Solyc11g005090.1.1,0.049575301
15186,Solyc09g015170.2.1,0.05023941
11742,Solyc06g083680.2.1,0.104739662
16150,Solyc10g005260.2.1,0.073655051
9633,Solyc05g050200.2.1,0.043397189
6202,Solyc03g112050.2.1,0.028489574
13413,Solyc08g007040.2.1,0.379231686
19812,Solyc12g087940.1.1,0.157593806
20151,Solyc12g100060.1.1,0.145707566
11403,Solyc06g073790.2.1,0.05731435
3435,Solyc02g069830.2.1,0.042883104
11040,Solyc06g066640.2.1,0.260885507
10051,Solyc05g056350.2.1,0.043258202
8587,Solyc04g081210.2.1,0.066702573
19089,Solyc12g009410.1.1,0.060676839
13332,Solyc08g005970.2.1,0.025124749
19278,Solyc12g014250.1.1,0.077579896
13088,Solyc07g064330.2.1,0.045951882
2354,Solyc01g106240.2.1,0.033813345
12715,Solyc07g053610.2.1,0.098221871
2123,Solyc01g103010.2.1,0.034286683
15610,Solyc09g072870.2.1,0.139555874
1729,Solyc01g096810.2.1,0.255216832
6733,Solyc03g118910.1.1,0.019398802
3927,Solyc02g081160.2.1,0.025811459
2127,Solyc01g103050.2.1,0.057791677
11759,Solyc06g083870.2.1,0.037352961
8125,Solyc04g074230.2.1,0.056805105
18111,Solyc11g021020.1.1,1.020640752
4004,Solyc02g082180.2.1,0.196574091
1997,Solyc01g100320.2.1,0.039009766
16922,Solyc10g077070.1.1,0.090044875
10863,Solyc06g062950.1.1,0.088336215
17961,Solyc11g012850.1.1,0.197173514
5322,Solyc03g031970.2.1,0.049436053
11334,Solyc06g072830.2.1,0.041966461
2372,Solyc01g106480.2.1,0.141924137
17597,Solyc11g006690.1.1,0.067594138
12984,Solyc07g062870.2.1,0.287577585
13476,Solyc08g007990.2.1,0.052187993
19133,Solyc12g010040.1.1,0.025584476
6894,Solyc03g120910.2.1,0.06370112
15804,Solyc09g082780.2.1,0.067330745
18422,Solyc11g065670.1.1,0.146185733
3331,Solyc02g068420.2.1,0.041658088
11445,Solyc06g074260.2.1,0.036957411
12379,Solyc07g041970.2.1,0.117938077
18816,Solyc11g072880.1.1,0.03546927
9442,Solyc05g018810.2.1,0.024066072
6960,Solyc03g121720.2.1,0.111532016
17255,Solyc10g083630.1.1,0.036886315
250,Solyc01g006120.2.1,0.057957301
10978,Solyc06g065680.2.1,0.149503152
14716,Solyc09g005010.2.1,0.050879381
13185,Solyc07g065630.2.1,0.071907093
2791,Solyc01g112290.2.1,0.066004735
7194,Solyc04g007710.2.1,0.019507931
16359,Solyc10g008140.2.1,0.03799365
1472,Solyc01g091620.2.1,0.123279157
14410,Solyc08g079170.2.1,0.08640249
17380,Solyc10g085480.1.1,0.050675085
19248,Solyc12g013900.1.1,0.08455614
10467,Solyc06g048410.2.1,0.216233906
18948,Solyc12g006480.1.1,0.039946533
462,Solyc01g009040.2.1,0.032151601
15443,Solyc09g063030.2.1,0.040278643
11866,Solyc07g005600.2.1,0.037404072
18176,Solyc11g039840.1.1,0.03411751
15930,Solyc09g090660.2.1,0.030614177
1409,Solyc01g090780.2.1,0.052902315
18947,Solyc12g006470.1.1,0.217205886
17756,Solyc11g008870.1.1,0.114176198
11987,Solyc07g007210.2.1,0.057379814
13860,Solyc08g065890.2.1,0.049474503
11276,Solyc06g071920.2.1,0.065169277
4617,Solyc02g090570.2.1,0.046919967
11404,Solyc06g073800.2.1,0.085916984
11961,Solyc07g006830.2.1,0.037441427
10207,Solyc06g007980.2.1,0.023693077
14404,Solyc08g079090.2.1,0.071158956
14017,Solyc08g068340.2.1,0.022178341
5909,Solyc03g095220.2.1,0.15324335
12862,Solyc07g056030.2.1,0.035056918
12207,Solyc07g019460.2.1,0.038067284
6723,Solyc03g118780.2.1,0.251236339
11663,Solyc06g082650.2.1,0.073969938
19026,Solyc12g008630.1.1,0.062978207
7622,Solyc04g026100.1.1,0.064224958
14708,Solyc08g083320.2.1,0.155921987
19076,Solyc12g009250.1.1,0.149223955
11568,Solyc06g076340.2.1,0.105931727
2160,Solyc01g103480.2.1,0.024075827
2450,Solyc01g107730.2.1,0.042224758
5007,Solyc03g006140.2.1,0.061019249
1457,Solyc01g091460.2.1,0.065151464
8721,Solyc04g082840.2.1,0.031343347
8609,Solyc04g081440.2.1,0.081846979
3869,Solyc02g080330.2.1,0.043603593
9933,Solyc05g054810.2.1,0.049477926
19033,Solyc12g008720.1.1,0.081792425
453,Solyc01g008950.2.1,0.054665157
11787,Solyc06g084210.2.1,0.027172943
11543,Solyc06g075850.1.1,0.254092005
10997,Solyc06g065970.1.1,0.185834982
490,Solyc01g009520.2.1,0.06271181
7498,Solyc04g015490.2.1,0.136461147
713,Solyc01g056850.2.1,0.18230287
8974,Solyc05g008300.1.1,0.09396043
13417,Solyc08g007110.2.1,0.054960603
11237,Solyc06g071430.2.1,0.201593647
19354,Solyc12g017830.1.1,0.032473958
2615,Solyc01g110000.2.1,0.156852009
19737,Solyc12g056650.1.1,0.033575705
11272,Solyc06g071880.2.1,0.087927565
7692,Solyc04g049120.2.1,0.149504571
6454,Solyc03g115360.2.1,0.047686111
11129,Solyc06g068870.2.1,0.045944091
12591,Solyc07g049370.2.1,0.080821832
14313,Solyc08g077880.2.1,0.074810163
14847,Solyc09g007850.2.1,0.057212395
14348,Solyc08g078390.2.1,0.053610494
4903,Solyc02g094400.2.1,0.392206266
7663,Solyc04g045340.2.1,0.020236381
13056,Solyc07g063890.2.1,0.110359493
4237,Solyc02g085350.2.1,0.027137346
9259,Solyc05g013510.2.1,0.12746584
8183,Solyc04g074980.2.1,0.078237351
215,Solyc01g005560.2.1,0.139612675
1582,Solyc01g094950.2.1,0.027270931
7567,Solyc04g017690.2.1,0.03952453
7996,Solyc04g071350.2.1,0.023759156
5226,Solyc03g025530.2.1,0.027317619
6910,Solyc03g121090.2.1,0.402115644
12071,Solyc07g008320.2.1,0.049915424
13766,Solyc08g061820.2.1,0.085791385
15079,Solyc09g011080.2.1,0.366785311
7929,Solyc04g063230.2.1,0.029951024
11088,Solyc06g068320.2.1,0.035751255
8979,Solyc05g008350.2.1,0.096857565
10797,Solyc06g061000.2.1,0.069427433
18165,Solyc11g033270.1.1,0.056219549
13210,Solyc07g065950.2.1,0.034397681
11360,Solyc06g073280.2.1,0.058689199
11544,Solyc06g075930.1.1,0.199555522
3110,Solyc02g063070.2.1,0.024328053
17089,Solyc10g080420.1.1,0.058164939
3691,Solyc02g077880.2.1,0.259821234
14690,Solyc08g083110.2.1,0.212360012
15016,Solyc09g010210.2.1,0.039733421
8077,Solyc04g072570.2.1,0.062339527
13008,Solyc07g063190.2.1,0.07531855
17416,Solyc10g086020.1.1,0.038045562
510,Solyc01g009990.2.1,0.083632594
14200,Solyc08g076290.2.1,0.353608841
384,Solyc01g008000.2.1,0.079027804
7088,Solyc04g005330.2.1,0.04548151
15269,Solyc09g030390.2.1,0.028975801
1290,Solyc01g088080.2.1,0.024895751
2385,Solyc01g106770.2.1,0.054594953
13995,Solyc08g068100.2.1,0.083080279
10041,Solyc05g056250.2.1,0.026591294
12668,Solyc07g052940.2.1,0.054136503
7508,Solyc04g015620.2.1,0.027652287
988,Solyc01g074030.2.1,0.230378005
5700,Solyc03g079940.2.1,0.052531972
15014,Solyc09g010180.2.1,0.061369975
19062,Solyc12g009070.1.1,0.167113985
7959,Solyc04g064700.2.1,0.054042132
10736,Solyc06g060120.2.1,0.135771648
6337,Solyc03g113800.2.1,0.02557156
19596,Solyc12g043120.1.1,0.028275216
10867,Solyc06g063000.2.1,0.055166779
6209,Solyc03g112150.1.1,0.080398225
10747,Solyc06g060290.2.1,0.071549719
1781,Solyc01g097460.2.1,0.118833336
14211,Solyc08g076420.2.1,0.026353417
16003,Solyc09g091740.2.1,0.030442246
16171,Solyc10g005590.2.1,0.06050809
439,Solyc01g008770.2.1,0.031106334
10929,Solyc06g065020.2.1,0.092563343
1973,Solyc01g100050.2.1,0.035131207
8835,Solyc05g006490.2.1,0.059265573
1687,Solyc01g096290.2.1,0.045819062
12344,Solyc07g041150.2.1,0.025412228
2692,Solyc01g111120.2.1,0.126107103
14666,Solyc08g082820.2.1,0.105143957
1747,Solyc01g097010.2.1,0.0453946
11128,Solyc06g068860.2.1,0.031426509
2060,Solyc01g101100.2.1,0.053821821
17087,Solyc10g080390.1.1,0.035889957
17571,Solyc11g006390.1.1,0.106780906
6182,Solyc03g111700.2.1,0.123430033
17426,Solyc10g086190.1.1,0.185667338
7001,Solyc03g122310.2.1,0.073328771
3406,Solyc02g069490.2.1,0.254063274
14849,Solyc09g007870.2.1,0.092262707
15919,Solyc09g090520.2.1,0.100161849
16433,Solyc10g009220.2.1,0.026479389
6392,Solyc03g114470.2.1,0.0613935
1885,Solyc01g098920.2.1,0.042685883
10167,Solyc06g007470.2.1,0.0378486
8153,Solyc04g074580.1.1,0.064770238
6380,Solyc03g114340.2.1,0.047792909
11661,Solyc06g082620.1.1,0.118716725
551,Solyc01g010750.2.1,0.051438656
14221,Solyc08g076540.2.1,0.081383178
14006,Solyc08g068210.2.1,0.040608998
2772,Solyc01g112060.2.1,0.096788561
3898,Solyc02g080630.2.1,0.068570069
14437,Solyc08g079620.2.1,0.127725341
18406,Solyc11g065320.1.1,0.037039455
11308,Solyc06g072470.2.1,0.072971413
11773,Solyc06g084050.2.1,0.089549887
8715,Solyc04g082780.2.1,0.054525017
15243,Solyc09g018790.2.1,0.044044919
5683,Solyc03g078570.2.1,0.033445182
11114,Solyc06g068670.2.1,0.127495917
274,Solyc01g006450.2.1,0.118561986
15275,Solyc09g031650.2.1,0.068157432
1670,Solyc01g096100.2.1,0.081483055
19020,Solyc12g008570.1.1,0.069861169
8192,Solyc04g076060.2.1,0.037011872
17256,Solyc10g083640.1.1,0.045808845
3453,Solyc02g070210.2.1,0.127402882
15678,Solyc09g075010.2.1,0.115657882
19928,Solyc12g095760.1.1,0.067791053
12770,Solyc07g054430.2.1,0.176356031
10071,Solyc05g056580.2.1,0.05811997
6252,Solyc03g112660.2.1,0.095925924
17465,Solyc10g086760.1.1,0.099888794
5962,Solyc03g096360.2.1,0.074858864
2282,Solyc01g105120.2.1,0.230059036
431,Solyc01g008600.2.1,0.069330878
11361,Solyc06g073290.1.1,0.079534811
2192,Solyc01g103930.2.1,0.023066086
12112,Solyc07g008950.2.1,0.041068361
1000,Solyc01g079230.2.1,0.039478752
3327,Solyc02g068380.2.1,0.16564778
13697,Solyc08g044260.2.1,0.176371463
2203,Solyc01g104040.2.1,0.037401306
9455,Solyc05g023680.2.1,0.022301542
6070,Solyc03g098000.2.1,0.046344969
12819,Solyc07g055230.2.1,0.061781404
9811,Solyc05g053100.2.1,0.15054568
3161,Solyc02g064800.2.1,0.08100288
5519,Solyc03g053110.2.1,0.235886392
16225,Solyc10g006260.2.1,0.113210607
3306,Solyc02g068100.2.1,0.025462928
19191,Solyc12g010930.1.1,0.049977767
4743,Solyc02g092430.1.1,0.064247372
10302,Solyc06g009630.1.1,0.040643607
1127,Solyc01g080840.2.1,0.132963237
211,Solyc01g005520.2.1,0.254440519
4370,Solyc02g087150.2.1,0.20292562
4340,Solyc02g086730.1.1,0.072181082
9152,Solyc05g012070.2.1,0.069966848
15135,Solyc09g013080.2.1,0.076482747
18979,Solyc12g007010.1.1,0.113856301
19992,Solyc12g096550.1.1,0.101802729
10604,Solyc06g051960.2.1,0.047643408
18657,Solyc11g069720.1.1,0.061763146
3667,Solyc02g077560.2.1,0.096958269
15760,Solyc09g082060.2.1,0.066977507
17521,Solyc11g005670.1.1,0.119181275
2910,Solyc02g024070.2.1,0.043942658
6169,Solyc03g111570.2.1,0.046192563
2229,Solyc01g104370.2.1,0.159292144
228,Solyc01g005820.2.1,0.06058453
1358,Solyc01g089970.2.1,0.15737053
11271,Solyc06g071870.2.1,0.057002136
3950,Solyc02g081440.2.1,0.021590212
4847,Solyc02g093630.2.1,0.021692867
15170,Solyc09g014780.2.1,0.042266355
6636,Solyc03g117770.2.1,0.067221749
18634,Solyc11g069440.1.1,0.138354608
2368,Solyc01g106430.2.1,0.091737876
13213,Solyc07g065980.2.1,0.072759549
2653,Solyc01g110520.2.1,0.034052832
411,Solyc01g008310.2.1,0.039681051
9848,Solyc05g053650.2.1,0.038387944
16070,Solyc09g092710.2.1,0.17068636
4294,Solyc02g086130.2.1,0.05230692
12136,Solyc07g014700.2.1,0.033586156
14710,Solyc08g083350.2.1,0.110709729
1284,Solyc01g088020.2.1,0.040829319
12279,Solyc07g032100.2.1,0.051660331
9337,Solyc05g014760.2.1,0.067085855
324,Solyc01g007150.2.1,0.024285208
2540,Solyc01g109040.2.1,0.13746761
16292,Solyc10g007150.2.1,0.056548041
5303,Solyc03g031720.2.1,0.024043133
19004,Solyc12g008360.1.1,0.034845689
267,Solyc01g006350.2.1,0.033488374
1810,Solyc01g097870.2.1,0.02289873
14913,Solyc09g008800.2.1,0.041712994
14012,Solyc08g068290.2.1,0.071224803
6552,Solyc03g116730.2.1,0.199737226
16793,Solyc10g055450.1.1,0.056487762
2027,Solyc01g100720.2.1,0.036683692
19126,Solyc12g009960.1.1,0.029199508
11891,Solyc07g005880.2.1,0.036397566
14285,Solyc08g077420.2.1,0.076967389
7040,Solyc03g123830.2.1,0.079518121
12459,Solyc07g043360.1.1,0.04250701
6659,Solyc03g118020.2.1,0.057457212
6204,Solyc03g112070.2.1,0.034457941
2091,Solyc01g102580.2.1,0.035489206
16004,Solyc09g091750.2.1,0.058798272
3382,Solyc02g069150.2.1,0.049507345
9064,Solyc05g009680.1.1,0.039015077
16864,Solyc10g074980.1.1,0.024741507
1021,Solyc01g079500.2.1,0.130892231
9403,Solyc05g017890.2.1,0.058826105
10039,Solyc05g056230.2.1,0.036237378
772,Solyc01g058730.2.1,0.041686729
15082,Solyc09g011170.2.1,0.047383527
3101,Solyc02g062970.2.1,0.063192592
5770,Solyc03g082920.2.1,0.100299884
15793,Solyc09g082650.2.1,0.024826596
17103,Solyc10g080590.1.1,0.093444247
19948,Solyc12g095960.1.1,0.067628214
1328,Solyc01g088600.2.1,0.116267494
13400,Solyc08g006880.2.1,0.041655545
536,Solyc01g010440.2.1,0.093852643
1652,Solyc01g095790.2.1,0.134211196
13066,Solyc07g064030.2.1,0.048473745
2933,Solyc02g031860.2.1,0.031916677
1196,Solyc01g086820.2.1,0.182398714
3480,Solyc02g070570.2.1,0.067895015
35,Solyc00g009020.2.1,0.035802297
7375,Solyc04g010260.2.1,0.069748596
16312,Solyc10g007500.2.1,0.047758107
17855,Solyc11g011170.1.1,0.124461487
7757,Solyc04g050510.2.1,0.029002404
10926,Solyc06g064940.2.1,0.026312609
18725,Solyc11g071730.1.1,0.02418976
4205,Solyc02g084920.2.1,0.024722493
15062,Solyc09g010840.1.1,0.071310742
1693,Solyc01g096390.2.1,0.090760092
8573,Solyc04g080980.2.1,0.068612187
10300,Solyc06g009530.2.1,0.028915868
12108,Solyc07g008900.2.1,0.04175362
6645,Solyc03g117870.2.1,0.074573877
18103,Solyc11g020780.1.1,0.036270942
11590,Solyc06g076660.2.1,0.469595578
11844,Solyc07g005320.2.1,0.083433134
3940,Solyc02g081330.2.1,0.101788223
4748,Solyc02g092480.2.1,0.057641151
7258,Solyc04g008680.2.1,0.035083339
5521,Solyc03g058190.2.1,0.154129585
18175,Solyc11g039830.1.1,0.066683964
10038,Solyc05g056220.2.1,0.083653852
8740,Solyc05g005020.2.1,0.049534093
7204,Solyc04g007890.2.1,0.148359852
936,Solyc01g068280.2.1,0.024953112
10428,Solyc06g036260.2.1,0.123339524
15058,Solyc09g010800.2.1,0.06832778
5549,Solyc03g059180.2.1,0.15129793
16141,Solyc10g005110.2.1,0.071928572
12122,Solyc07g009330.2.1,0.129883336
13346,Solyc08g006150.2.1,0.048179414
19523,Solyc12g039120.1.1,0.069425998
12060,Solyc07g008160.2.1,0.038109024
4655,Solyc02g091190.2.1,0.050912475
10522,Solyc06g050510.2.1,0.052363167
8436,Solyc04g079200.2.1,0.035284413
5526,Solyc03g058350.2.1,0.075705967
10143,Solyc06g007130.2.1,0.112032929
20060,Solyc12g098680.1.1,0.062432541
16154,Solyc10g005330.2.1,0.075117141
3323,Solyc02g068340.2.1,0.030994374
11382,Solyc06g073530.1.1,0.083294288
11301,Solyc06g072350.2.1,0.575988671
1406,Solyc01g090750.2.1,0.045128455
10920,Solyc06g064820.2.1,0.159672802
17453,Solyc10g086570.2.1,0.202184552
11066,Solyc06g068010.2.1,0.185349683
15040,Solyc09g010520.2.1,0.066758073
18587,Solyc11g068830.1.1,0.022914983
13838,Solyc08g065420.2.1,0.260292249
6742,Solyc03g119060.2.1,0.110007728
11645,Solyc06g082390.2.1,0.0594673
4773,Solyc02g092790.2.1,0.15717354
16311,Solyc10g007480.2.1,0.029987389
6426,Solyc03g114940.2.1,0.968463033
17746,Solyc11g008740.1.1,0.030549893
7541,Solyc04g016260.2.1,0.050701803
11241,Solyc06g071470.2.1,0.021427534
18815,Solyc11g072860.1.1,0.194386543
18363,Solyc11g062410.1.1,0.085867589
2720,Solyc01g111450.2.1,0.065341897
4272,Solyc02g085790.2.1,0.019829981
1710,Solyc01g096570.2.1,0.050998812
5288,Solyc03g026340.2.1,0.095113406
13738,Solyc08g061000.2.1,0.04821856
15718,Solyc09g075550.2.1,0.050293545
13622,Solyc08g021910.1.1,0.059723764
1882,Solyc01g098880.2.1,0.063984729
13074,Solyc07g064150.2.1,0.083651388
2936,Solyc02g031910.2.1,0.026698254
3796,Solyc02g079190.2.1,0.171251012
13821,Solyc08g063080.2.1,0.097513988
6692,Solyc03g118410.2.1,0.127910978
13491,Solyc08g008210.2.1,0.053337859
11749,Solyc06g083760.2.1,0.074327915
9396,Solyc05g016410.2.1,0.058958984
19119,Solyc12g009860.1.1,0.084857479
14954,Solyc09g009390.2.1,0.033407275
8122,Solyc04g074180.2.1,0.065454323
14691,Solyc08g083120.2.1,0.081535466
5988,Solyc03g096920.2.1,0.043764533
196,Solyc01g005330.2.1,0.027844355
9921,Solyc05g054640.2.1,0.046334914
13178,Solyc07g065510.2.1,0.139655375
5936,Solyc03g095840.2.1,0.034922941
13338,Solyc08g006040.2.1,0.035202269
1442,Solyc01g091230.2.1,0.115886907
15693,Solyc09g075180.2.1,0.152242135
2964,Solyc02g032960.2.1,0.074409017
11140,Solyc06g069020.2.1,0.024535778
15969,Solyc09g091180.2.1,0.063712662
3971,Solyc02g081700.1.1,0.063129391
8389,Solyc04g078610.2.1,0.050590082
1322,Solyc01g088510.2.1,0.033304201
18637,Solyc11g069470.1.1,0.06522357
14990,Solyc09g009890.2.1,0.030400283
3641,Solyc02g077090.2.1,0.019374509
12918,Solyc07g061940.2.1,0.078551722
8592,Solyc04g081260.2.1,0.045433723
8156,Solyc04g074640.2.1,0.143539894
1017,Solyc01g079450.2.1,0.038830332
5097,Solyc03g007330.2.1,0.080790643
13638,Solyc08g023440.2.1,0.064705408
13147,Solyc07g065120.2.1,0.037364828
13695,Solyc08g043170.2.1,0.024736316
18802,Solyc11g072710.1.1,0.20013411
19021,Solyc12g008580.1.1,0.054478868
2753,Solyc01g111830.2.1,0.031028684
16166,Solyc10g005530.2.1,0.058216601
395,Solyc01g008120.2.1,0.034313377
16740,Solyc10g051390.1.1,0.179706053
12073,Solyc07g008340.2.1,0.042001887
16043,Solyc09g092260.2.1,0.292963483
15901,Solyc09g090270.2.1,0.054059319
4117,Solyc02g083710.2.1,0.044522988
17283,Solyc10g084050.1.1,0.051427394
4715,Solyc02g092050.2.1,0.128422051
12933,Solyc07g062130.2.1,0.100631835
18417,Solyc11g065620.1.1,0.044695512
5129,Solyc03g007740.2.1,0.034385957
5435,Solyc03g044000.1.1,0.03285882
6121,Solyc03g110880.2.1,0.145600713
