,genes,bcv
10175,Solyc06g007570.2.1,0.045642815
19764,Solyc12g057040.1.1,0.268207348
6973,Solyc03g121900.1.1,0.214816529
6573,Solyc03g117010.2.1,0.056493505
6258,Solyc03g112760.2.1,0.355990893
16290,Solyc10g007130.2.1,0.08775278
19185,Solyc12g010860.1.1,0.113612602
13617,Solyc08g016750.2.1,0.065903188
16755,Solyc10g053970.1.1,0.046826929
2437,Solyc01g107550.2.1,0.068443036
9311,Solyc05g014240.2.1,0.03677153
17770,Solyc11g009050.1.1,0.096826011
11755,Solyc06g083820.2.1,0.160985466
12664,Solyc07g052900.1.1,0.06566893
6346,Solyc03g113910.2.1,0.258112658
2107,Solyc01g102800.2.1,0.043524951
16571,Solyc10g039190.1.1,0.054190271
882,Solyc01g067500.2.1,0.037541375
3267,Solyc02g067570.2.1,0.035665573
5206,Solyc03g025310.2.1,0.223998568
13232,Solyc07g066220.2.1,0.098052982
11571,Solyc06g076390.2.1,0.073521215
9954,Solyc05g055090.2.1,0.021799018
6685,Solyc03g118310.2.1,0.175872497
11846,Solyc07g005340.1.1,0.063914368
20068,Solyc12g098850.1.1,0.357815395
18265,Solyc11g044910.1.1,1.53103199
732,Solyc01g057520.2.1,0.052203015
7703,Solyc04g049350.2.1,0.057797953
6493,Solyc03g115810.2.1,0.061360755
18976,Solyc12g006980.1.1,0.094758799
9271,Solyc05g013690.2.1,0.079354909
9732,Solyc05g051900.2.1,0.186148028
11384,Solyc06g073550.2.1,0.044275763
19895,Solyc12g089280.1.1,0.050868155
5922,Solyc03g095490.2.1,0.036225658
3106,Solyc02g063030.2.1,0.201107476
19138,Solyc12g010130.1.1,0.078922392
14344,Solyc08g078320.2.1,0.033934548
11033,Solyc06g066550.2.1,0.100696739
19390,Solyc12g019860.1.1,0.04329749
15521,Solyc09g065330.2.1,0.06046319
14382,Solyc08g078800.1.1,0.089104761
9477,Solyc05g025510.2.1,0.040715623
19019,Solyc12g008560.1.1,0.072557522
14071,Solyc08g074370.2.1,0.068727173
6431,Solyc03g115000.2.1,0.031469353
2155,Solyc01g103430.2.1,0.059281286
12884,Solyc07g056350.2.1,0.042015614
15643,Solyc09g074460.1.1,0.135888458
11938,Solyc07g006520.2.1,0.138985771
15635,Solyc09g074360.2.1,0.022396509
14662,Solyc08g082750.2.1,0.046758326
12115,Solyc07g009130.2.1,0.036725117
19707,Solyc12g056210.1.1,0.035762822
18676,Solyc11g070030.1.1,0.059832575
13883,Solyc08g066200.2.1,0.0762079
14546,Solyc08g081180.2.1,0.028941955
20066,Solyc12g098820.1.1,0.029232649
3715,Solyc02g078210.2.1,0.135666837
1501,Solyc01g091950.2.1,0.152455703
19875,Solyc12g088990.1.1,0.025662009
8330,Solyc04g077780.2.1,0.626804841
5182,Solyc03g019940.2.1,0.262207726
13894,Solyc08g066490.2.1,0.091529831
11687,Solyc06g082980.2.1,0.059272744
9458,Solyc05g023750.2.1,0.065971451
6795,Solyc03g119720.2.1,0.195213296
862,Solyc01g067100.2.1,0.0397719
14604,Solyc08g082010.2.1,0.040244014
1741,Solyc01g096940.2.1,0.101038511
6820,Solyc03g120010.2.1,0.025520538
5204,Solyc03g025280.2.1,0.047671214
5714,Solyc03g080140.2.1,0.075353463
9507,Solyc05g026540.2.1,0.03122639
14067,Solyc08g074290.2.1,0.030183522
16660,Solyc10g047650.1.1,0.086463241
16293,Solyc10g007180.2.1,0.070681842
1257,Solyc01g087670.2.1,0.086806136
20078,Solyc12g099000.1.1,0.058527773
5227,Solyc03g025540.2.1,0.047680796
14598,Solyc08g081940.2.1,0.06464256
7023,Solyc03g123610.2.1,0.035581074
15612,Solyc09g072890.1.1,0.135932441
11052,Solyc06g066790.2.1,0.0321293
16041,Solyc09g092240.2.1,0.087716564
17436,Solyc10g086340.1.1,0.050831864
16943,Solyc10g078340.1.1,0.103076073
2514,Solyc01g108630.2.1,0.407432018
3587,Solyc02g072150.2.1,0.099344393
8397,Solyc04g078690.2.1,0.051370333
17376,Solyc10g085430.1.1,0.031329172
17452,Solyc10g086560.1.1,0.088543705
13001,Solyc07g063120.2.1,0.060080621
3173,Solyc02g065070.2.1,0.04172329
17039,Solyc10g079730.1.1,0.067372157
1170,Solyc01g081430.2.1,0.063533504
3982,Solyc02g081920.2.1,0.184271419
15177,Solyc09g014980.2.1,0.057037936
19787,Solyc12g063050.1.1,0.028421969
17108,Solyc10g080660.1.1,0.088250015
736,Solyc01g057770.2.1,0.053137783
13105,Solyc07g064580.2.1,0.080028639
3079,Solyc02g062620.2.1,0.031830304
16860,Solyc10g074940.1.1,0.033566513
3415,Solyc02g069590.2.1,0.06200741
2829,Solyc02g014130.1.1,0.079517138
592,Solyc01g014180.2.1,0.03626162
2053,Solyc01g101020.2.1,0.063709354
11851,Solyc07g005440.1.1,0.132433902
13980,Solyc08g067910.2.1,0.038621576
2614,Solyc01g109990.2.1,0.039059689
3282,Solyc02g067820.2.1,0.046957856
1535,Solyc01g094410.2.1,0.07140472
11099,Solyc06g068480.2.1,0.374071646
17764,Solyc11g008990.1.1,0.199747811
13591,Solyc08g015870.2.1,0.059248296
3375,Solyc02g069080.2.1,0.05991188
8311,Solyc04g077500.2.1,0.193134502
11377,Solyc06g073470.2.1,0.044066256
13590,Solyc08g015860.2.1,0.026850632
12103,Solyc07g008840.2.1,0.10582357
17804,Solyc11g010480.1.1,0.163664432
16298,Solyc10g007290.2.1,0.057247571
6313,Solyc03g113500.2.1,0.057267522
18722,Solyc11g071700.1.1,0.024515601
19397,Solyc12g020050.1.1,0.051853024
11528,Solyc06g075590.2.1,0.021145522
10019,Solyc05g056000.2.1,0.099729264
1305,Solyc01g088300.2.1,0.119982863
5414,Solyc03g036470.1.1,0.263767081
730,Solyc01g057310.2.1,0.046150088
14000,Solyc08g068150.2.1,0.145267673
15226,Solyc09g018370.2.1,0.033712641
3497,Solyc02g070790.2.1,0.10103839
3566,Solyc02g071860.2.1,0.047011386
4993,Solyc03g005960.2.1,0.102051018
16925,Solyc10g077110.1.1,0.019078291
248,Solyc01g006100.2.1,0.115323628
8782,Solyc05g005690.1.1,0.09035186
4214,Solyc02g085030.2.1,0.116938017
12358,Solyc07g041490.1.1,0.038612324
7887,Solyc04g056390.2.1,0.036443922
14920,Solyc09g008920.2.1,0.189866566
14561,Solyc08g081330.2.1,0.041394873
17105,Solyc10g080610.1.1,0.265324981
4774,Solyc02g092800.2.1,0.040995798
5774,Solyc03g082980.2.1,0.055168174
18214,Solyc11g042640.1.1,0.314694159
14793,Solyc09g007180.2.1,0.027272015
17001,Solyc10g079190.1.1,0.087244851
6060,Solyc03g097870.2.1,1.839811485
9938,Solyc05g054910.2.1,0.046804089
14130,Solyc08g075380.2.1,0.051184625
845,Solyc01g066840.2.1,0.109825329
3965,Solyc02g081620.2.1,0.053428933
17238,Solyc10g083310.1.1,0.032414999
7336,Solyc04g009740.2.1,0.080038297
18001,Solyc11g013440.1.1,0.027395516
871,Solyc01g067290.2.1,0.174899339
18331,Solyc11g056680.1.1,0.061921629
14952,Solyc09g009370.2.1,0.128995487
3740,Solyc02g078520.2.1,0.070740656
903,Solyc01g067750.2.1,0.090232173
6617,Solyc03g117540.2.1,0.095134809
2184,Solyc01g103750.2.1,0.094752849
14529,Solyc08g081000.2.1,0.025963626
19504,Solyc12g038490.1.1,0.108259287
4867,Solyc02g093880.2.1,0.048414806
5123,Solyc03g007670.2.1,0.029563411
4966,Solyc03g005470.2.1,0.065950911
7031,Solyc03g123700.2.1,0.146534701
17780,Solyc11g010190.1.1,0.116241821
1942,Solyc01g099680.2.1,0.038978896
18992,Solyc12g007170.1.1,0.024693927
6356,Solyc03g114030.2.1,0.030522397
7853,Solyc04g054880.2.1,0.212712273
14938,Solyc09g009180.2.1,0.036199688
2903,Solyc02g023970.2.1,0.024913101
14841,Solyc09g007760.2.1,0.067041738
4008,Solyc02g082220.2.1,0.04074285
152,Solyc00g187050.2.1,0.734408222
17859,Solyc11g011220.1.1,0.111260202
17042,Solyc10g079770.1.1,0.301983857
14892,Solyc09g008470.2.1,0.040998229
9947,Solyc05g055000.2.1,0.10132986
16973,Solyc10g078740.1.1,0.086160757
7459,Solyc04g014870.2.1,0.033456004
4473,Solyc02g088560.2.1,0.084302843
8213,Solyc04g076300.2.1,0.083321521
5518,Solyc03g053100.2.1,0.030209087
1373,Solyc01g090270.2.1,0.047131843
2544,Solyc01g109080.2.1,0.121494507
10142,Solyc06g007120.2.1,0.115351485
19700,Solyc12g056120.1.1,0.06869066
11957,Solyc07g006790.2.1,0.026378544
12962,Solyc07g062600.2.1,0.049902165
9485,Solyc05g025740.2.1,0.039292888
12361,Solyc07g041550.2.1,0.037582438
12684,Solyc07g053180.2.1,0.115658172
4342,Solyc02g086750.1.1,0.068089771
7816,Solyc04g053120.2.1,0.079225054
16946,Solyc10g078390.1.1,0.031321941
4772,Solyc02g092780.1.1,0.039961475
3365,Solyc02g068920.2.1,0.091263644
8719,Solyc04g082820.2.1,0.03365047
3153,Solyc02g064680.2.1,0.043111686
12008,Solyc07g007500.2.1,0.075228679
12202,Solyc07g018350.2.1,0.031975593
15689,Solyc09g075140.2.1,0.306291453
4668,Solyc02g091410.2.1,0.049091302
16263,Solyc10g006770.2.1,0.115678507
3670,Solyc02g077600.2.1,0.040747036
5772,Solyc03g082960.2.1,0.322173047
8337,Solyc04g077860.2.1,0.275845246
8598,Solyc04g081320.2.1,0.345950614
16624,Solyc10g045620.1.1,0.04597292
2384,Solyc01g106750.1.1,0.063013257
1722,Solyc01g096710.2.1,0.034505528
14314,Solyc08g077890.2.1,0.247221126
2000,Solyc01g100360.2.1,0.040005747
7557,Solyc04g016510.2.1,0.050799199
16249,Solyc10g006560.2.1,0.181066445
5596,Solyc03g063280.2.1,0.037473504
2732,Solyc01g111600.2.1,0.11421328
18039,Solyc11g017250.1.1,0.138145551
8986,Solyc05g008450.2.1,0.152169368
3160,Solyc02g064770.2.1,0.076760717
7163,Solyc04g007270.2.1,0.052753894
10045,Solyc05g056290.2.1,0.239316789
9313,Solyc05g014260.2.1,0.040098262
7201,Solyc04g007860.2.1,0.0458635
16348,Solyc10g008020.2.1,0.404061976
14736,Solyc09g005340.2.1,0.043330689
8880,Solyc05g007030.2.1,0.046048726
12960,Solyc07g062580.2.1,0.028757267
12411,Solyc07g042560.2.1,0.037282742
19193,Solyc12g010980.1.1,0.118430333
8460,Solyc04g079550.2.1,0.027195587
9230,Solyc05g013160.2.1,0.319933243
2695,Solyc01g111150.2.1,0.045777574
17143,Solyc10g081100.1.1,0.31668846
2880,Solyc02g021470.2.1,0.033483163
4163,Solyc02g084390.2.1,0.045772027
19382,Solyc12g019480.1.1,0.412516279
17279,Solyc10g083970.1.1,0.124108339
13323,Solyc08g005800.2.1,0.049374335
7398,Solyc04g011580.2.1,0.158441855
10968,Solyc06g065560.1.1,0.028135704
19337,Solyc12g017420.1.1,0.048867765
10728,Solyc06g059960.2.1,0.034790511
12968,Solyc07g062680.1.1,0.279232715
13230,Solyc07g066200.2.1,0.13233776
14504,Solyc08g080570.2.1,0.343861902
7867,Solyc04g055120.2.1,0.025164721
18734,Solyc11g071840.1.1,0.059149119
12996,Solyc07g063050.1.1,0.069191559
12472,Solyc07g043580.2.1,0.278138543
18029,Solyc11g017070.1.1,0.065732301
14583,Solyc08g081730.2.1,0.093151931
8788,Solyc05g005760.2.1,0.046443071
11556,Solyc06g076150.2.1,0.086973763
5572,Solyc03g062720.2.1,0.457098276
2356,Solyc01g106260.2.1,0.096728664
14656,Solyc08g082690.2.1,0.284727272
10612,Solyc06g053140.2.1,0.347465095
16848,Solyc10g074720.1.1,0.0423965
10939,Solyc06g065210.2.1,0.027923463
6122,Solyc03g110900.2.1,0.158930829
7801,Solyc04g051670.2.1,0.056585405
17122,Solyc10g080880.1.1,0.317275051
7724,Solyc04g049840.2.1,0.042719892
10091,Solyc06g005360.2.1,0.054694801
13222,Solyc07g066090.2.1,0.075285347
5560,Solyc03g059420.2.1,0.047410177
9049,Solyc05g009420.1.1,0.133153694
3061,Solyc02g062350.2.1,0.276451191
2869,Solyc02g021240.2.1,0.021314222
13736,Solyc08g060940.1.1,0.060160887
11901,Solyc07g006000.2.1,0.417802787
4161,Solyc02g084370.1.1,0.29658236
18121,Solyc11g022390.1.1,0.046194519
4876,Solyc02g093970.2.1,0.049182419
7053,Solyc03g123960.2.1,0.024031804
11300,Solyc06g072340.2.1,0.026693699
16196,Solyc10g005880.2.1,0.299223555
1441,Solyc01g091220.2.1,0.045757782
18032,Solyc11g017140.1.1,0.043125376
6270,Solyc03g112900.2.1,0.039335019
17249,Solyc10g083520.1.1,0.052465313
9257,Solyc05g013490.2.1,0.077303926
5096,Solyc03g007320.2.1,0.031085349
13284,Solyc08g005190.2.1,0.082208935
6909,Solyc03g121080.2.1,0.13707274
20164,Solyc12g100310.1.1,0.039093611
18854,Solyc12g005080.1.1,0.034243324
12883,Solyc07g056340.2.1,0.246169032
6046,Solyc03g097710.2.1,0.238488972
2073,Solyc01g102330.2.1,0.048067643
14490,Solyc08g080370.2.1,0.039643697
8790,Solyc05g005780.2.1,0.027689518
1563,Solyc01g094720.2.1,0.052209028
1277,Solyc01g087900.2.1,0.062320947
6595,Solyc03g117280.2.1,0.03038505
12998,Solyc07g063080.2.1,0.052652103
13981,Solyc08g067920.2.1,0.091421434
16200,Solyc10g005920.2.1,0.044235596
2090,Solyc01g102570.2.1,0.073653659
9381,Solyc05g015930.2.1,0.07884132
8373,Solyc04g078390.1.1,0.145062101
6920,Solyc03g121260.2.1,0.221632878
17327,Solyc10g084760.1.1,0.054860228
19616,Solyc12g044400.1.1,0.059977519
13157,Solyc07g065230.1.1,0.025931342
17867,Solyc11g011370.1.1,0.036974094
22,Solyc00g007070.2.1,0.049665663
4495,Solyc02g088820.2.1,0.089067568
9108,Solyc05g010300.2.1,0.024916675
2746,Solyc01g111740.2.1,0.170955832
19212,Solyc12g011290.1.1,0.086520817
15562,Solyc09g065900.2.1,0.069393594
2395,Solyc01g106900.2.1,0.04422164
7472,Solyc04g015130.2.1,0.034030171
12701,Solyc07g053440.2.1,0.116324178
1830,Solyc01g098160.2.1,0.029547769
13861,Solyc08g065900.2.1,0.052374552
7026,Solyc03g123640.2.1,0.020674686
15546,Solyc09g065700.2.1,0.11994429
15706,Solyc09g075390.2.1,0.194365096
16402,Solyc10g008800.2.1,0.0273773
1120,Solyc01g080770.2.1,0.095980421
16331,Solyc10g007770.2.1,0.061539815
463,Solyc01g009050.2.1,0.022783622
12005,Solyc07g007430.2.1,0.090338958
20057,Solyc12g098630.1.1,0.048646288
10028,Solyc05g056100.2.1,0.094857776
1253,Solyc01g087610.2.1,0.020986256
1638,Solyc01g095620.2.1,0.118915921
15470,Solyc09g064500.2.1,0.315556946
9055,Solyc05g009530.2.1,0.148959271
13725,Solyc08g059660.1.1,0.046912055
5386,Solyc03g033980.2.1,0.034581823
11375,Solyc06g073450.2.1,0.064453318
7326,Solyc04g009560.2.1,0.045530233
10014,Solyc05g055940.2.1,0.084063514
16231,Solyc10g006330.2.1,0.12746209
6288,Solyc03g113100.2.1,0.053024907
20059,Solyc12g098670.1.1,0.02934503
15936,Solyc09g090720.2.1,0.025202018
17291,Solyc10g084180.1.1,0.079211523
2648,Solyc01g110450.2.1,0.026978999
9562,Solyc05g044610.1.1,0.042991791
7417,Solyc04g012170.2.1,0.042841702
13466,Solyc08g007770.2.1,0.074219777
11814,Solyc06g084530.2.1,0.039579121
15513,Solyc09g065210.2.1,0.014024577
4534,Solyc02g089370.2.1,0.148937133
12062,Solyc07g008180.2.1,0.063676757
19767,Solyc12g057110.2.1,0.123028642
2774,Solyc01g112080.2.1,0.177933312
3582,Solyc02g072090.1.1,0.060882057
5427,Solyc03g043760.2.1,0.043059623
4577,Solyc02g089980.2.1,0.075872471
13244,Solyc07g066350.1.1,0.322084774
2237,Solyc01g104510.2.1,0.074155169
14559,Solyc08g081310.2.1,0.052131293
17894,Solyc11g011910.1.1,0.035157362
11777,Solyc06g084090.2.1,0.132216269
9920,Solyc05g054630.2.1,0.049012289
5024,Solyc03g006420.2.1,0.033027258
9476,Solyc05g025500.2.1,0.024719463
4547,Solyc02g089610.1.1,0.341713731
14300,Solyc08g077680.2.1,0.032475289
15799,Solyc09g082710.2.1,0.110122271
19811,Solyc12g087890.1.1,0.025068646
7759,Solyc04g050540.2.1,0.134345295
18234,Solyc11g043210.1.1,0.027201512
11516,Solyc06g075390.2.1,0.029835979
9859,Solyc05g053800.2.1,0.064767495
16011,Solyc09g091840.2.1,0.03084178
13188,Solyc07g065680.2.1,0.058196625
18246,Solyc11g044360.1.1,0.150815168
15031,Solyc09g010420.2.1,0.033945661
2645,Solyc01g110410.2.1,0.088460471
14175,Solyc08g075950.1.1,0.281176133
945,Solyc01g068390.2.1,0.075276136
10538,Solyc06g050770.2.1,0.039795274
6652,Solyc03g117940.2.1,0.063556808
14854,Solyc09g007990.2.1,0.024583843
5840,Solyc03g093160.2.1,0.071522258
11246,Solyc06g071530.2.1,0.172493432
16227,Solyc10g006290.2.1,0.11166875
15957,Solyc09g091020.2.1,0.047709529
18716,Solyc11g071620.1.1,0.0399321
10037,Solyc05g056210.2.1,0.062172539
4028,Solyc02g082480.2.1,0.122185252
8195,Solyc04g076090.2.1,0.034325072
5118,Solyc03g007610.2.1,0.088440969
18177,Solyc11g039870.1.1,0.069826964
5599,Solyc03g063340.2.1,0.027135457
10496,Solyc06g048970.2.1,0.025382432
6746,Solyc03g119110.2.1,0.052541029
5316,Solyc03g031890.2.1,0.338185422
3087,Solyc02g062740.2.1,0.034549025
94,Solyc00g047700.2.1,0.126899548
7879,Solyc04g056270.2.1,0.042093809
11433,Solyc06g074120.2.1,0.261149576
15451,Solyc09g064200.2.1,0.02538197
12804,Solyc07g055050.2.1,0.080120952
15892,Solyc09g090160.2.1,0.033787451
6658,Solyc03g118010.2.1,0.043222171
17435,Solyc10g086330.1.1,0.086131637
18820,Solyc11g072940.1.1,0.03366132
1228,Solyc01g087260.2.1,0.13351947
16500,Solyc10g017530.2.1,0.043731222
18408,Solyc11g065350.1.1,0.038012788
7738,Solyc04g050150.2.1,0.067657003
3271,Solyc02g067670.2.1,0.048899738
13080,Solyc07g064250.2.1,0.056153119
15465,Solyc09g064440.2.1,0.115126229
8449,Solyc04g079340.2.1,0.16647282
12053,Solyc07g008040.2.1,0.030277734
12814,Solyc07g055180.2.1,0.339032983
17263,Solyc10g083740.1.1,0.081489991
18035,Solyc11g017200.1.1,0.246053653
14705,Solyc08g083290.2.1,0.048596507
14517,Solyc08g080830.2.1,0.025831758
1521,Solyc01g094200.2.1,0.047446334
15896,Solyc09g090200.2.1,0.021594934
16967,Solyc10g078660.1.1,0.095118851
6443,Solyc03g115150.2.1,0.082655159
11270,Solyc06g071860.2.1,0.079567195
14733,Solyc09g005310.2.1,0.033109488
7270,Solyc04g008810.2.1,0.23204743
9027,Solyc05g009100.2.1,0.103997884
2611,Solyc01g109960.2.1,0.048338455
6489,Solyc03g115770.2.1,0.059907624
13902,Solyc08g066580.2.1,0.030215718
9752,Solyc05g052200.2.1,0.024817807
15895,Solyc09g090190.2.1,0.082994711
19158,Solyc12g010390.1.1,0.044982038
15213,Solyc09g018010.2.1,0.068119285
1206,Solyc01g086960.2.1,0.146105657
15323,Solyc09g055350.2.1,0.056415007
15912,Solyc09g090420.2.1,0.042109281
9197,Solyc05g012620.2.1,0.138935876
14859,Solyc09g008040.2.1,0.090037443
1730,Solyc01g096830.2.1,0.030507808
10837,Solyc06g062580.2.1,0.154360826
11874,Solyc07g005700.2.1,0.1245852
9342,Solyc05g015050.2.1,0.036415428
2598,Solyc01g109770.2.1,0.028808661
7705,Solyc04g049380.2.1,0.102988279
3230,Solyc02g067030.2.1,0.025956987
15488,Solyc09g064840.2.1,0.056690328
9264,Solyc05g013570.2.1,0.245735659
7731,Solyc04g049950.1.1,0.084224136
17778,Solyc11g010170.1.1,0.211186816
19411,Solyc12g026400.1.1,0.024395472
13269,Solyc07g066660.2.1,0.039662654
4455,Solyc02g088260.2.1,0.034284996
8314,Solyc04g077540.2.1,0.023012773
1699,Solyc01g096450.2.1,0.117352352
3178,Solyc02g065170.2.1,0.06201178
6150,Solyc03g111320.1.1,0.085737283
6326,Solyc03g113680.2.1,0.036986297
9844,Solyc05g053550.2.1,0.146930895
6897,Solyc03g120940.2.1,0.041043753
13485,Solyc08g008130.2.1,0.09400905
7762,Solyc04g050570.2.1,0.17648263
8916,Solyc05g007560.2.1,0.05944719
17924,Solyc11g012360.1.1,0.177701165
10659,Solyc06g053790.2.1,0.038490801
16782,Solyc10g054880.1.1,0.0390389
5384,Solyc03g033950.2.1,0.076376146
11898,Solyc07g005960.2.1,0.095914856
16765,Solyc10g054330.1.1,0.049070927
2924,Solyc02g030460.2.1,0.260882227
11923,Solyc07g006300.2.1,0.140928503
18204,Solyc11g040390.1.1,0.062167824
12625,Solyc07g052110.2.1,0.024506991
9155,Solyc05g012100.2.1,0.112697943
12065,Solyc07g008250.2.1,0.11199833
17458,Solyc10g086660.1.1,0.122235028
16480,Solyc10g012030.2.1,0.074228068
5494,Solyc03g046450.2.1,0.053782238
15556,Solyc09g065830.2.1,0.01809821
10921,Solyc06g064830.2.1,0.023505952
12763,Solyc07g054300.2.1,0.08115746
2338,Solyc01g105990.2.1,0.048142974
4871,Solyc02g093920.2.1,0.046403623
13569,Solyc08g014480.2.1,0.042235989
16278,Solyc10g006970.2.1,0.437450495
7809,Solyc04g051850.2.1,0.09601673
17081,Solyc10g080320.1.1,0.059767012
18211,Solyc11g042610.1.1,0.040802178
17360,Solyc10g085200.1.1,0.071528685
4621,Solyc02g090670.2.1,0.181023891
1779,Solyc01g097440.2.1,0.025673397
4352,Solyc02g086880.2.1,0.075563237
12745,Solyc07g053980.2.1,0.085034043
4210,Solyc02g084990.2.1,0.049659747
11985,Solyc07g007190.2.1,0.053528131
12413,Solyc07g042580.2.1,0.070808169
13903,Solyc08g066600.2.1,0.04526601
17222,Solyc10g083120.1.1,0.028628474
18228,Solyc11g043130.1.1,0.099849051
4027,Solyc02g082470.2.1,0.089675953
8820,Solyc05g006170.2.1,0.101964999
5302,Solyc03g031700.2.1,0.080904823
17289,Solyc10g084160.1.1,0.021011946
12945,Solyc07g062310.2.1,0.246339375
15958,Solyc09g091030.2.1,0.18767109
9446,Solyc05g021100.2.1,0.04011667
11574,Solyc06g076430.2.1,0.018388524
9332,Solyc05g014710.2.1,0.030411262
10141,Solyc06g007110.2.1,0.03219771
1438,Solyc01g091190.2.1,0.037849001
18263,Solyc11g044880.1.1,0.030811107
1622,Solyc01g095430.2.1,0.287654695
16582,Solyc10g044470.1.1,0.03755934
1612,Solyc01g095300.2.1,0.045787889
15272,Solyc09g031580.2.1,0.041973264
12673,Solyc07g053020.1.1,0.136107448
14351,Solyc08g078430.2.1,0.031939145
7067,Solyc04g005070.2.1,0.04091534
1350,Solyc01g089870.2.1,0.161603249
7654,Solyc04g040160.2.1,0.215681905
10979,Solyc06g065690.2.1,0.06492633
289,Solyc01g006690.2.1,0.098988757
3677,Solyc02g077680.2.1,0.02136231
5422,Solyc03g043660.2.1,0.069207436
1043,Solyc01g079750.2.1,0.050583198
17328,Solyc10g084770.1.1,0.01831
12183,Solyc07g017940.1.1,0.083697304
8548,Solyc04g080700.2.1,0.156660084
10260,Solyc06g008880.2.1,0.055500304
6593,Solyc03g117250.2.1,0.634330466
17981,Solyc11g013110.1.1,0.151297372
5618,Solyc03g063880.2.1,0.037685063
14345,Solyc08g078340.2.1,0.155928666
18844,Solyc11g073280.1.1,0.059333722
4888,Solyc02g094160.1.1,0.241818262
4849,Solyc02g093680.2.1,0.044091401
11936,Solyc07g006500.2.1,0.516025051
9778,Solyc05g052620.2.1,0.102688507
2891,Solyc02g021640.2.1,0.113846978
13389,Solyc08g006720.2.1,0.157223344
7017,Solyc03g123530.2.1,0.043201833
12877,Solyc07g056260.2.1,0.028415044
1718,Solyc01g096660.2.1,0.389612949
6135,Solyc03g111140.2.1,1.272456957
11136,Solyc06g068980.2.1,0.035196847
8603,Solyc04g081370.2.1,0.08786963
3689,Solyc02g077850.2.1,0.046367912
17739,Solyc11g008670.1.1,0.052474742
12795,Solyc07g054850.2.1,0.274235387
1079,Solyc01g080240.2.1,0.028267108
213,Solyc01g005540.2.1,0.226154244
15954,Solyc09g090960.2.1,0.165194046
12510,Solyc07g045240.2.1,0.024202552
1677,Solyc01g096190.2.1,0.024949034
10269,Solyc06g009020.2.1,0.042157383
5083,Solyc03g007170.2.1,0.134345546
4339,Solyc02g086710.2.1,0.110663347
6796,Solyc03g119730.2.1,0.03752386
16483,Solyc10g012070.2.1,0.025541638
4059,Solyc02g082930.2.1,0.178727267
18412,Solyc11g065490.1.1,0.03513395
